ID	type	start	end	length
ID=HORVU.MOREX.r3.2HG0173920.1	intron 	516215834	516215929	97
ID=HORVU.MOREX.r3.2HG0173920.1	intron 	516216005	516216119	116
ID=HORVU.MOREX.r3.2HG0173920.1	intron 	516216180	516216263	85
ID=HORVU.MOREX.r3.2HG0173920.1	intron 	516216557	516217143	588
ID=HORVU.MOREX.r3.2HG0173920.1	intron 	516217298	516217398	102
ID=HORVU.MOREX.r3.2HG0173920.1	intron 	516217708	516221214	3508
ID=HORVU.MOREX.r3.2HG0173920.1	intron 	516221346	516221435	91
ID=HORVU.MOREX.r3.2HG0173920.1	intron 	516222238	516222730	494
ID=HORVU.MOREX.r3.2HG0174040.1	intron 	517423674	517423782	110
ID=HORVU.MOREX.r3.2HG0174070.1	intron 	517428063	517428185	124
ID=HORVU.MOREX.r3.2HG0174070.1	intron 	517428320	517430014	1696
ID=HORVU.MOREX.r3.2HG0174130.1	intron 	517677714	517689495	11783
ID=HORVU.MOREX.r3.2HG0174130.1	intron 	517689555	517689635	82
ID=HORVU.MOREX.r3.2HG0174220.1	intron 	518238982	518239112	132
ID=HORVU.MOREX.r3.2HG0174220.1	intron 	518240090	518240378	290
ID=HORVU.MOREX.r3.2HG0174220.1	intron 	518241167	518242326	1161
ID=HORVU.MOREX.r3.2HG0174220.1	intron 	518242411	518243148	739
ID=HORVU.MOREX.r3.2HG0174220.1	intron 	518243227	518243502	277
ID=HORVU.MOREX.r3.2HG0174330.1	intron 	518964623	518964688	67
ID=HORVU.MOREX.r3.2HG0174370.1	intron 	519313275	519313386	113
ID=HORVU.MOREX.r3.2HG0174380.1	intron 	519342431	519342766	337
ID=HORVU.MOREX.r3.2HG0174400.1	intron 	519398401	519398460	61
ID=HORVU.MOREX.r3.2HG0174520.1	intron 	519911523	519911886	365
ID=HORVU.MOREX.r3.2HG0174520.1	intron 	519912012	519912484	474
ID=HORVU.MOREX.r3.2HG0174520.1	intron 	519912592	519912780	190
ID=HORVU.MOREX.r3.2HG0174520.1	intron 	519912860	519913153	295
ID=HORVU.MOREX.r3.2HG0174520.1	intron 	519913241	519913347	108
ID=HORVU.MOREX.r3.2HG0174520.1	intron 	519913585	519913758	175
ID=HORVU.MOREX.r3.2HG0174520.1	intron 	519913912	519914136	226
ID=HORVU.MOREX.r3.2HG0174520.1	intron 	519914465	519914855	392
ID=HORVU.MOREX.r3.2HG0174540.1	intron 	520188032	520188320	290
ID=HORVU.MOREX.r3.2HG0174590.1	intron 	520606643	520606737	96
ID=HORVU.MOREX.r3.2HG0174590.1	intron 	520606779	520606856	79
ID=HORVU.MOREX.r3.2HG0174590.1	intron 	520606904	520607006	104
ID=HORVU.MOREX.r3.2HG0174590.1	intron 	520607175	520607859	686
ID=HORVU.MOREX.r3.2HG0174590.1	intron 	520608065	520608984	921
ID=HORVU.MOREX.r3.2HG0174590.1	intron 	520609202	520609588	388
ID=HORVU.MOREX.r3.2HG0174720.1	intron 	521768571	521768653	84
ID=HORVU.MOREX.r3.2HG0174870.1	intron 	523018054	523018152	100
ID=HORVU.MOREX.r3.2HG0174870.1	intron 	523018195	523018258	65
ID=HORVU.MOREX.r3.2HG0174870.1	intron 	523018368	523018662	296
ID=HORVU.MOREX.r3.2HG0174870.1	intron 	523019118	523019198	82
ID=HORVU.MOREX.r3.2HG0175080.1	intron 	524532552	524534087	1537
ID=HORVU.MOREX.r3.2HG0175080.1	intron 	524534156	524537425	3271
ID=HORVU.MOREX.r3.2HG0175080.1	intron 	524537476	524539040	1566
ID=HORVU.MOREX.r3.2HG0175080.1	intron 	524539178	524539265	89
ID=HORVU.MOREX.r3.2HG0175160.1	intron 	524873520	524873771	253
ID=HORVU.MOREX.r3.2HG0175190.1	intron 	524989420	524989553	135
ID=HORVU.MOREX.r3.2HG0175190.1	intron 	524989596	524989761	167
ID=HORVU.MOREX.r3.2HG0175200.1	intron 	524993383	524993526	145
ID=HORVU.MOREX.r3.2HG0175260.1	intron 	525240590	525249573	8985
ID=HORVU.MOREX.r3.2HG0175280.1	intron 	525435449	525437098	1651
ID=HORVU.MOREX.r3.2HG0175300.1	intron 	525451656	525452216	562
ID=HORVU.MOREX.r3.2HG0175330.1	intron 	525490587	525491107	522
ID=HORVU.MOREX.r3.2HG0175330.1	intron 	525491491	525491579	90
ID=HORVU.MOREX.r3.2HG0175360.1	intron 	525503427	525503765	340
ID=HORVU.MOREX.r3.2HG0175360.1	intron 	525504062	525504181	121
ID=HORVU.MOREX.r3.2HG0175370.1	intron 	525505998	525506109	113
ID=HORVU.MOREX.r3.2HG0175610.1	intron 	527710470	527710548	80
ID=HORVU.MOREX.r3.2HG0175890.1	intron 	529468298	529468401	105
ID=HORVU.MOREX.r3.2HG0175940.1	intron 	529915776	529915870	96
ID=HORVU.MOREX.r3.2HG0175950.1	intron 	529923751	529924397	648
ID=HORVU.MOREX.r3.2HG0175950.1	intron 	529924469	529925774	1307
ID=HORVU.MOREX.r3.2HG0175980.1	intron 	529992305	529992390	87
ID=HORVU.MOREX.r3.2HG0176150.1	intron 	531021438	531021616	180
ID=HORVU.MOREX.r3.2HG0176350.1	intron 	532204137	532204272	137
ID=HORVU.MOREX.r3.2HG0176380.1	intron 	532234945	532235054	111
ID=HORVU.MOREX.r3.2HG0176410.1	intron 	532322560	532322685	127
ID=HORVU.MOREX.r3.2HG0176430.1	intron 	532386264	532389939	3677
ID=HORVU.MOREX.r3.2HG0176460.1	intron 	532564494	532565016	524
ID=HORVU.MOREX.r3.2HG0176460.1	intron 	532565509	532565623	116
ID=HORVU.MOREX.r3.2HG0176460.1	intron 	532565807	532565923	118
ID=HORVU.MOREX.r3.2HG0176590.1	intron 	533052378	533052450	74
ID=HORVU.MOREX.r3.2HG0176590.1	intron 	533052565	533052655	92
ID=HORVU.MOREX.r3.2HG0176760.1	intron 	534447770	534447876	108
ID=HORVU.MOREX.r3.2HG0176780.1	intron 	535049532	535049609	79
ID=HORVU.MOREX.r3.2HG0176880.1	intron 	535484880	535485374	496
ID=HORVU.MOREX.r3.2HG0176880.1	intron 	535485743	535485847	106
ID=HORVU.MOREX.r3.2HG0176880.1	intron 	535485928	535486003	77
ID=HORVU.MOREX.r3.2HG0176880.1	intron 	535486438	535486536	100
ID=HORVU.MOREX.r3.2HG0177070.1	intron 	536487562	536487648	88
ID=HORVU.MOREX.r3.2HG0177070.1	intron 	536487914	536488644	732
ID=HORVU.MOREX.r3.2HG0177100.1	intron 	536510101	536510178	79
ID=HORVU.MOREX.r3.2HG0177150.1	intron 	536698595	536698697	104
ID=HORVU.MOREX.r3.2HG0177200.1	intron 	536714973	536715159	188
ID=HORVU.MOREX.r3.2HG0177230.1	intron 	536961798	536962801	1005
ID=HORVU.MOREX.r3.2HG0177250.1	intron 	536985098	536985212	116
ID=HORVU.MOREX.r3.2HG0177330.1	intron 	537244126	537244753	629
ID=HORVU.MOREX.r3.2HG0177330.1	intron 	537244829	537244908	81
ID=HORVU.MOREX.r3.2HG0177330.1	intron 	537244998	537245103	107
ID=HORVU.MOREX.r3.2HG0177380.1	intron 	537514716	537514827	113
ID=HORVU.MOREX.r3.2HG0177490.1	intron 	538173748	538173821	75
ID=HORVU.MOREX.r3.2HG0177490.1	intron 	538174254	538174331	79
ID=HORVU.MOREX.r3.2HG0177490.1	intron 	538174672	538174760	90
ID=HORVU.MOREX.r3.2HG0177500.1	intron 	538186528	538186838	312
ID=HORVU.MOREX.r3.2HG0177580.1	intron 	538969902	538969986	86
ID=HORVU.MOREX.r3.2HG0177580.1	intron 	538970126	538970364	240
ID=HORVU.MOREX.r3.2HG0177730.1	intron 	539328789	539328881	94
ID=HORVU.MOREX.r3.2HG0177760.1	intron 	539491983	539500516	8535
ID=HORVU.MOREX.r3.2HG0177870.1	intron 	540305741	540305822	83
ID=HORVU.MOREX.r3.2HG0178230.1	intron 	543045340	543045461	123
ID=HORVU.MOREX.r3.2HG0178230.1	intron 	543045862	543045970	110
ID=HORVU.MOREX.r3.2HG0178230.1	intron 	543046270	543046815	547
ID=HORVU.MOREX.r3.2HG0178230.2	intron 	543045340	543045461	123
ID=HORVU.MOREX.r3.2HG0178230.2	intron 	543045862	543045970	110
ID=HORVU.MOREX.r3.2HG0178270.1	intron 	543151818	543151907	91
ID=HORVU.MOREX.r3.2HG0178270.1	intron 	543152052	543152496	446
ID=HORVU.MOREX.r3.2HG0178270.1	intron 	543152570	543152777	209
ID=HORVU.MOREX.r3.2HG0178300.1	intron 	543503166	543503351	187
ID=HORVU.MOREX.r3.2HG0178300.1	intron 	543503423	543504277	856
ID=HORVU.MOREX.r3.2HG0178300.1	intron 	543504370	543504439	71
ID=HORVU.MOREX.r3.2HG0178410.1	intron 	543927066	543927160	96
ID=HORVU.MOREX.r3.2HG0178670.1	intron 	545046996	545047124	130
ID=HORVU.MOREX.r3.2HG0178670.1	intron 	545047229	545047319	92
ID=HORVU.MOREX.r3.2HG0178670.1	intron 	545047429	545047507	80
ID=HORVU.MOREX.r3.2HG0178670.1	intron 	545047736	545047821	87
ID=HORVU.MOREX.r3.2HG0178710.1	intron 	545219700	545219802	104
ID=HORVU.MOREX.r3.2HG0178710.1	intron 	545219880	545220289	411
ID=HORVU.MOREX.r3.2HG0178730.1	intron 	545303179	545303282	105
ID=HORVU.MOREX.r3.2HG0178870.1	intron 	546061824	546061902	80
ID=HORVU.MOREX.r3.2HG0178870.1	intron 	546062008	546062207	201
ID=HORVU.MOREX.r3.2HG0178870.1	intron 	546062277	546062384	109
ID=HORVU.MOREX.r3.2HG0178870.1	intron 	546062451	546062551	102
ID=HORVU.MOREX.r3.2HG0178870.1	intron 	546062654	546063899	1247
ID=HORVU.MOREX.r3.2HG0178950.1	intron 	546713168	546713264	98
ID=HORVU.MOREX.r3.2HG0178950.1	intron 	546713626	546714039	415
ID=HORVU.MOREX.r3.2HG0178950.1	intron 	546714080	546714712	634
ID=HORVU.MOREX.r3.2HG0178950.2	intron 	546713168	546713264	98
ID=HORVU.MOREX.r3.2HG0178950.2	intron 	546713626	546714039	415
ID=HORVU.MOREX.r3.2HG0178950.2	intron 	546714080	546714717	639
ID=HORVU.MOREX.r3.2HG0179030.1	intron 	547107665	547107985	322
ID=HORVU.MOREX.r3.2HG0179050.1	intron 	547443462	547444121	661
ID=HORVU.MOREX.r3.2HG0179150.1	intron 	547490750	547490839	91
ID=HORVU.MOREX.r3.2HG0179160.1	intron 	547491573	547491641	70
ID=HORVU.MOREX.r3.2HG0179300.1	intron 	547694647	547694727	82
ID=HORVU.MOREX.r3.2HG0179300.1	intron 	547694821	547694937	118
ID=HORVU.MOREX.r3.2HG0179300.1	intron 	547694974	547695049	77
ID=HORVU.MOREX.r3.2HG0179300.1	intron 	547695199	547695279	82
ID=HORVU.MOREX.r3.2HG0179340.1	intron 	548049242	548050093	853
ID=HORVU.MOREX.r3.2HG0179350.1	intron 	548053599	548054331	734
ID=HORVU.MOREX.r3.2HG0179350.1	intron 	548054402	548054494	94
ID=HORVU.MOREX.r3.2HG0179350.1	intron 	548054579	548054661	84
ID=HORVU.MOREX.r3.2HG0179350.1	intron 	548054731	548054910	181
ID=HORVU.MOREX.r3.2HG0179350.1	intron 	548054985	548055092	109
ID=HORVU.MOREX.r3.2HG0179370.1	intron 	548082519	548082637	120
ID=HORVU.MOREX.r3.2HG0179370.1	intron 	548082704	548082791	89
ID=HORVU.MOREX.r3.2HG0179370.1	intron 	548082859	548082946	89
ID=HORVU.MOREX.r3.2HG0179380.1	intron 	548083135	548083481	348
ID=HORVU.MOREX.r3.2HG0179380.1	intron 	548083617	548083909	294
ID=HORVU.MOREX.r3.2HG0179380.1	intron 	548083948	548084044	98
ID=HORVU.MOREX.r3.2HG0179380.1	intron 	548084096	548084185	91
ID=HORVU.MOREX.r3.2HG0179380.1	intron 	548084593	548085016	425
ID=HORVU.MOREX.r3.2HG0179380.1	intron 	548085088	548085178	92
ID=HORVU.MOREX.r3.2HG0179730.1	intron 	549525403	549525470	69
ID=HORVU.MOREX.r3.2HG0179850.1	intron 	549962550	549962616	68
ID=HORVU.MOREX.r3.2HG0179880.1	intron 	550160717	550160813	98
ID=HORVU.MOREX.r3.2HG0179990.1	intron 	550810070	550810161	93
ID=HORVU.MOREX.r3.2HG0179990.1	intron 	550810244	550810379	137
ID=HORVU.MOREX.r3.2HG0180000.1	intron 	550860998	550861452	456
ID=HORVU.MOREX.r3.2HG0180190.1	intron 	551973964	551974033	71
ID=HORVU.MOREX.r3.2HG0180230.1	intron 	552374184	552374298	116
ID=HORVU.MOREX.r3.2HG0180270.1	intron 	552876229	552877386	1159
ID=HORVU.MOREX.r3.2HG0180270.1	intron 	552877553	552877752	201
ID=HORVU.MOREX.r3.2HG0180270.1	intron 	552877906	552879256	1352
ID=HORVU.MOREX.r3.2HG0180270.1	intron 	552879389	552879466	79
ID=HORVU.MOREX.r3.2HG0180370.1	intron 	553597063	553597477	416
ID=HORVU.MOREX.r3.2HG0180370.1	intron 	553597578	553597765	189
ID=HORVU.MOREX.r3.2HG0180370.1	intron 	553597828	553597898	72
ID=HORVU.MOREX.r3.2HG0180370.1	intron 	553598033	553598175	144
ID=HORVU.MOREX.r3.2HG0180370.1	intron 	553598265	553598370	107
ID=HORVU.MOREX.r3.2HG0180370.1	intron 	553598462	553598554	94
ID=HORVU.MOREX.r3.2HG0180370.1	intron 	553598620	553598709	91
ID=HORVU.MOREX.r3.2HG0180520.1	intron 	553969641	553969725	86
ID=HORVU.MOREX.r3.2HG0180600.1	intron 	554292198	554292274	78
ID=HORVU.MOREX.r3.2HG0180610.1	intron 	554322604	554322813	211
ID=HORVU.MOREX.r3.2HG0180610.1	intron 	554323048	554324386	1340
ID=HORVU.MOREX.r3.2HG0180610.1	intron 	554324553	554325318	767
ID=HORVU.MOREX.r3.2HG0180640.1	intron 	554474602	554474692	92
ID=HORVU.MOREX.r3.2HG0180640.1	intron 	554474761	554474934	175
ID=HORVU.MOREX.r3.2HG0180700.1	intron 	554696185	554696282	99
ID=HORVU.MOREX.r3.2HG0180760.1	intron 	554820167	554820272	107
ID=HORVU.MOREX.r3.2HG0180760.1	intron 	554820979	554821079	102
ID=HORVU.MOREX.r3.2HG0180840.1	intron 	555162788	555162876	90
ID=HORVU.MOREX.r3.2HG0180840.1	intron 	555163030	555163123	95
ID=HORVU.MOREX.r3.2HG0180970.1	intron 	555841350	555841444	96
ID=HORVU.MOREX.r3.2HG0181090.1	intron 	556125767	556125836	71
ID=HORVU.MOREX.r3.2HG0181090.1	intron 	556126232	556126662	432
ID=HORVU.MOREX.r3.2HG0181090.1	intron 	556127029	556127102	75
ID=HORVU.MOREX.r3.2HG0181120.1	intron 	556342427	556342510	85
ID=HORVU.MOREX.r3.2HG0181120.1	intron 	556342636	556342707	73
ID=HORVU.MOREX.r3.2HG0181140.1	intron 	556346428	556346502	76
ID=HORVU.MOREX.r3.2HG0181140.1	intron 	556346569	556346810	243
ID=HORVU.MOREX.r3.2HG0181140.1	intron 	556346904	556346993	91
ID=HORVU.MOREX.r3.2HG0181140.1	intron 	556347206	556347286	82
ID=HORVU.MOREX.r3.2HG0181140.1	intron 	556347575	556348352	779
ID=HORVU.MOREX.r3.2HG0181180.1	intron 	556714988	556716471	1485
ID=HORVU.MOREX.r3.2HG0181180.1	intron 	556716737	556716961	226
ID=HORVU.MOREX.r3.2HG0181180.1	intron 	556717112	556717427	317
ID=HORVU.MOREX.r3.2HG0181180.1	intron 	556717680	556718155	477
ID=HORVU.MOREX.r3.2HG0181180.1	intron 	556718246	556718389	145
ID=HORVU.MOREX.r3.2HG0181180.1	intron 	556718469	556718697	230
ID=HORVU.MOREX.r3.2HG0181180.1	intron 	556718805	556719327	524
ID=HORVU.MOREX.r3.2HG0181180.1	intron 	556719462	556721359	1899
ID=HORVU.MOREX.r3.2HG0181180.2	intron 	556714988	556716471	1485
ID=HORVU.MOREX.r3.2HG0181180.2	intron 	556716797	556716961	166
ID=HORVU.MOREX.r3.2HG0181180.2	intron 	556717112	556717427	317
ID=HORVU.MOREX.r3.2HG0181180.2	intron 	556717680	556718155	477
ID=HORVU.MOREX.r3.2HG0181180.2	intron 	556718246	556718389	145
ID=HORVU.MOREX.r3.2HG0181180.2	intron 	556718469	556718697	230
ID=HORVU.MOREX.r3.2HG0181180.2	intron 	556718805	556719327	524
ID=HORVU.MOREX.r3.2HG0181180.2	intron 	556719462	556721359	1899
ID=HORVU.MOREX.r3.2HG0181220.1	intron 	556989682	557001898	12218
ID=HORVU.MOREX.r3.2HG0181220.1	intron 	557001989	557002072	85
ID=HORVU.MOREX.r3.2HG0181220.1	intron 	557002161	557002244	85
ID=HORVU.MOREX.r3.2HG0181230.1	intron 	557003446	557006363	2919
ID=HORVU.MOREX.r3.2HG0181230.1	intron 	557006689	557006853	166
ID=HORVU.MOREX.r3.2HG0181230.1	intron 	557007004	557007320	318
ID=HORVU.MOREX.r3.2HG0181230.1	intron 	557007573	557008060	489
ID=HORVU.MOREX.r3.2HG0181230.1	intron 	557008151	557008294	145
ID=HORVU.MOREX.r3.2HG0181230.1	intron 	557008374	557008604	232
ID=HORVU.MOREX.r3.2HG0181230.1	intron 	557008712	557009233	523
ID=HORVU.MOREX.r3.2HG0181230.1	intron 	557009368	557010853	1487
ID=HORVU.MOREX.r3.2HG0181270.1	intron 	557180082	557180198	118
ID=HORVU.MOREX.r3.2HG0181280.1	intron 	557181192	557181317	127
ID=HORVU.MOREX.r3.2HG0181280.1	intron 	557183743	557183884	143
ID=HORVU.MOREX.r3.2HG0181400.1	intron 	557560623	557560888	267
ID=HORVU.MOREX.r3.2HG0181400.1	intron 	557561171	557561296	127
ID=HORVU.MOREX.r3.2HG0181500.1	intron 	558083898	558083998	102
ID=HORVU.MOREX.r3.2HG0181560.1	intron 	558381975	558382107	134
ID=HORVU.MOREX.r3.2HG0181560.1	intron 	558382145	558382256	113
ID=HORVU.MOREX.r3.2HG0181560.1	intron 	558382507	558382592	87
ID=HORVU.MOREX.r3.2HG0181560.1	intron 	558382755	558383121	368
ID=HORVU.MOREX.r3.2HG0181560.1	intron 	558383290	558383471	183
ID=HORVU.MOREX.r3.2HG0181590.1	intron 	558475466	558475552	88
ID=HORVU.MOREX.r3.2HG0181590.1	intron 	558475666	558475742	78
ID=HORVU.MOREX.r3.2HG0181590.1	intron 	558475873	558477310	1439
ID=HORVU.MOREX.r3.2HG0181590.1	intron 	558477413	558477518	107
ID=HORVU.MOREX.r3.2HG0181780.1	intron 	559462052	559463073	1023
ID=HORVU.MOREX.r3.2HG0181890.1	intron 	559969318	559969393	77
ID=HORVU.MOREX.r3.2HG0181890.1	intron 	559969457	559969550	95
ID=HORVU.MOREX.r3.2HG0181890.1	intron 	559969704	559969792	90
ID=HORVU.MOREX.r3.2HG0182050.1	intron 	560519094	560520535	1443
ID=HORVU.MOREX.r3.2HG0182050.1	intron 	560520629	560520899	272
ID=HORVU.MOREX.r3.2HG0182270.1	intron 	561467233	561467310	79
ID=HORVU.MOREX.r3.2HG0182270.1	intron 	561467362	561467436	76
ID=HORVU.MOREX.r3.2HG0182270.1	intron 	561467530	561467616	88
ID=HORVU.MOREX.r3.2HG0182270.1	intron 	561467946	561468569	625
ID=HORVU.MOREX.r3.2HG0182270.1	intron 	561468784	561469206	424
ID=HORVU.MOREX.r3.2HG0182270.1	intron 	561469406	561469603	199
ID=HORVU.MOREX.r3.2HG0182360.1	intron 	561632748	561632838	92
ID=HORVU.MOREX.r3.2HG0182490.1	intron 	562446229	562446495	268
ID=HORVU.MOREX.r3.2HG0182500.1	intron 	562536917	562536992	77
ID=HORVU.MOREX.r3.2HG0182500.1	intron 	562537056	562537149	95
ID=HORVU.MOREX.r3.2HG0182500.1	intron 	562537303	562537391	90
ID=HORVU.MOREX.r3.2HG0182500.1	intron 	562537773	562537868	97
ID=HORVU.MOREX.r3.2HG0182520.1	intron 	562618774	562621929	3157
ID=HORVU.MOREX.r3.2HG0182520.1	intron 	562622218	562622973	757
ID=HORVU.MOREX.r3.2HG0182520.2	intron 	562622218	562622973	757
ID=HORVU.MOREX.r3.2HG0182540.1	intron 	562640807	562640910	105
ID=HORVU.MOREX.r3.2HG0182560.1	intron 	562735599	562735686	89
ID=HORVU.MOREX.r3.2HG0182560.1	intron 	562736350	562736657	309
ID=HORVU.MOREX.r3.2HG0182560.1	intron 	562737869	562737970	103
ID=HORVU.MOREX.r3.2HG0182700.1	intron 	563399607	563401010	1405
ID=HORVU.MOREX.r3.2HG0182750.1	intron 	563603606	563603678	74
ID=HORVU.MOREX.r3.2HG0182750.1	intron 	563603778	563603884	108
ID=HORVU.MOREX.r3.2HG0182750.1	intron 	563604106	563604321	217
ID=HORVU.MOREX.r3.2HG0182750.1	intron 	563604392	563604506	116
ID=HORVU.MOREX.r3.2HG0182750.1	intron 	563604587	563604785	200
ID=HORVU.MOREX.r3.2HG0182750.1	intron 	563604851	563605333	484
ID=HORVU.MOREX.r3.2HG0182750.1	intron 	563605530	563605750	222
ID=HORVU.MOREX.r3.2HG0182780.1	intron 	563683373	563685035	1664
ID=HORVU.MOREX.r3.2HG0183050.1	intron 	564831592	564831667	77
ID=HORVU.MOREX.r3.2HG0183050.1	intron 	564831731	564831824	95
ID=HORVU.MOREX.r3.2HG0183050.1	intron 	564831978	564832066	90
ID=HORVU.MOREX.r3.2HG0183050.1	intron 	564832448	564832539	93
ID=HORVU.MOREX.r3.2HG0183180.1	intron 	565094138	565094232	96
ID=HORVU.MOREX.r3.2HG0183190.1	intron 	565094589	565094678	91
ID=HORVU.MOREX.r3.2HG0183210.1	intron 	565246461	565246647	188
ID=HORVU.MOREX.r3.2HG0183500.1	intron 	565912355	565913484	1131
ID=HORVU.MOREX.r3.2HG0183500.1	intron 	565913578	565913848	272
ID=HORVU.MOREX.r3.2HG0183580.1	intron 	566162927	566163013	88
ID=HORVU.MOREX.r3.2HG0183580.1	intron 	566163167	566163785	620
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566687314	566687413	101
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566687543	566687630	89
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566687718	566687806	90
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566687999	566688095	98
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566688273	566688357	86
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566688605	566688695	92
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566688806	566688909	105
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566689011	566689258	249
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566689323	566689558	237
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566689649	566689749	102
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566689849	566689949	102
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566690031	566690190	161
ID=HORVU.MOREX.r3.2HG0183690.1	intron 	566690502	566691937	1437
ID=HORVU.MOREX.r3.2HG0183700.1	intron 	566734547	566735214	669
ID=HORVU.MOREX.r3.2HG0184040.1	intron 	567828881	567829047	168
ID=HORVU.MOREX.r3.2HG0184100.1	intron 	568000986	568001063	79
ID=HORVU.MOREX.r3.2HG0184190.1	intron 	568738331	568738437	108
ID=HORVU.MOREX.r3.2HG0184190.1	intron 	568738641	568738789	150
ID=HORVU.MOREX.r3.2HG0184190.1	intron 	568738839	568739672	835
ID=HORVU.MOREX.r3.2HG0184330.1	intron 	568990741	568990832	93
ID=HORVU.MOREX.r3.2HG0184330.1	intron 	568991146	568991219	75
ID=HORVU.MOREX.r3.2HG0184350.1	intron 	569049469	569051155	1688
ID=HORVU.MOREX.r3.2HG0184390.1	intron 	569215655	569215752	99
ID=HORVU.MOREX.r3.2HG0184770.1	intron 	571095201	571095290	91
ID=HORVU.MOREX.r3.2HG0184770.1	intron 	571095405	571095860	457
ID=HORVU.MOREX.r3.2HG0184770.1	intron 	571096047	571097052	1007
ID=HORVU.MOREX.r3.2HG0184770.1	intron 	571097137	571097225	90
ID=HORVU.MOREX.r3.2HG0184770.1	intron 	571097388	571099224	1838
ID=HORVU.MOREX.r3.2HG0184810.1	intron 	571262612	571262714	104
ID=HORVU.MOREX.r3.2HG0184950.1	intron 	572075455	572076376	923
ID=HORVU.MOREX.r3.2HG0185010.1	intron 	572441613	572441685	74
ID=HORVU.MOREX.r3.2HG0185010.1	intron 	572441752	572441914	164
ID=HORVU.MOREX.r3.2HG0185010.1	intron 	572441954	572442017	65
ID=HORVU.MOREX.r3.2HG0185010.1	intron 	572442039	572442161	124
ID=HORVU.MOREX.r3.2HG0185010.1	intron 	572442221	572442307	88
ID=HORVU.MOREX.r3.2HG0185010.1	intron 	572442615	572442686	73
ID=HORVU.MOREX.r3.2HG0185010.1	intron 	572442783	572442859	78
ID=HORVU.MOREX.r3.2HG0185110.1	intron 	573068743	573068846	105
ID=HORVU.MOREX.r3.2HG0185170.1	intron 	573246044	573248113	2071
ID=HORVU.MOREX.r3.2HG0185410.1	intron 	574497279	574497404	127
ID=HORVU.MOREX.r3.2HG0185410.1	intron 	574497528	574499121	1595
ID=HORVU.MOREX.r3.2HG0185410.1	intron 	574499245	574500483	1240
ID=HORVU.MOREX.r3.2HG0185410.1	intron 	574500544	574500669	127
ID=HORVU.MOREX.r3.2HG0185410.1	intron 	574500759	574500859	102
ID=HORVU.MOREX.r3.2HG0185410.1	intron 	574500969	574501060	93
ID=HORVU.MOREX.r3.2HG0185410.1	intron 	574501130	574501203	75
ID=HORVU.MOREX.r3.2HG0185420.1	intron 	574502212	574502317	107
ID=HORVU.MOREX.r3.2HG0185420.1	intron 	574502557	574502624	69
ID=HORVU.MOREX.r3.2HG0185730.1	intron 	578218426	578219479	1055
ID=HORVU.MOREX.r3.2HG0185810.1	intron 	578354963	578355424	463
ID=HORVU.MOREX.r3.2HG0185810.1	intron 	578355565	578356079	516
ID=HORVU.MOREX.r3.2HG0185810.1	intron 	578356143	578367062	10921
ID=HORVU.MOREX.r3.2HG0185810.2	intron 	578354963	578355424	463
ID=HORVU.MOREX.r3.2HG0185810.2	intron 	578355565	578356079	516
ID=HORVU.MOREX.r3.2HG0185810.2	intron 	578356143	578367062	10921
ID=HORVU.MOREX.r3.2HG0185810.2	intron 	578367288	578367387	101
ID=HORVU.MOREX.r3.2HG0185810.2	intron 	578367445	578368006	563
ID=HORVU.MOREX.r3.2HG0185810.2	intron 	578368194	578368274	82
ID=HORVU.MOREX.r3.2HG0185920.1	intron 	578861521	578861620	101
ID=HORVU.MOREX.r3.2HG0185920.1	intron 	578862002	578862090	90
ID=HORVU.MOREX.r3.2HG0185920.1	intron 	578862244	578862337	95
ID=HORVU.MOREX.r3.2HG0185920.1	intron 	578862401	578862476	77
ID=HORVU.MOREX.r3.2HG0185950.1	intron 	579073036	579073096	62
ID=HORVU.MOREX.r3.2HG0185990.1	intron 	579087258	579087852	596
ID=HORVU.MOREX.r3.2HG0185990.1	intron 	579087940	579088030	92
ID=HORVU.MOREX.r3.2HG0185990.1	intron 	579088196	579088275	81
ID=HORVU.MOREX.r3.2HG0185990.1	intron 	579088360	579088455	97
ID=HORVU.MOREX.r3.2HG0185990.1	intron 	579088696	579090284	1590
ID=HORVU.MOREX.r3.2HG0185990.1	intron 	579090443	579090535	94
ID=HORVU.MOREX.r3.2HG0185990.1	intron 	579090871	579090959	90
ID=HORVU.MOREX.r3.2HG0186000.1	intron 	579091921	579092018	99
ID=HORVU.MOREX.r3.2HG0186000.1	intron 	579092197	579092296	101
ID=HORVU.MOREX.r3.2HG0186000.1	intron 	579092410	579093324	916
ID=HORVU.MOREX.r3.2HG0186000.1	intron 	579093457	579093557	102
ID=HORVU.MOREX.r3.2HG0186000.1	intron 	579093663	579093784	123
