ID	type	start	end	length
ID=HORVU.MOREX.r3.6HG0621230.1	intron three_prime_UTR	530071233	530071327	96
ID=HORVU.MOREX.r3.6HG0621230.1	intron three_prime_UTR	530071354	530071501	149
ID=HORVU.MOREX.r3.6HG0621230.1	intron three_prime_UTR	530071603	530072163	562
ID=HORVU.MOREX.r3.6HG0621230.1	intron three_prime_UTR	530072256	530072610	356
ID=HORVU.MOREX.r3.6HG0621230.1	intron three_prime_UTR	530072713	530073045	334
ID=HORVU.MOREX.r3.6HG0621230.1	intron three_prime_UTR	530073356	530074438	1084
ID=HORVU.MOREX.r3.6HG0621950.1	intron three_prime_UTR	531871012	531871760	750
ID=HORVU.MOREX.r3.6HG0625490.1	intron five_prime_UTR	542658042	542658146	106
ID=HORVU.MOREX.r3.6HG0629590.1	intron five_prime_UTR	553194074	553194938	866
ID=HORVU.MOREX.r3.6HG0629720.1	intron three_prime_UTR	553810467	553811217	752
ID=HORVU.MOREX.r3.6HG0631790.1	intron five_prime_UTR	557416352	557416891	541
ID=HORVU.MOREX.r3.7HG0635700.1	intron three_prime_UTR	3208276	3208361	87
ID=HORVU.MOREX.r3.7HG0644060.1	intron five_prime_UTR	17586763	17587312	551
ID=HORVU.MOREX.r3.7HG0661130.1	intron three_prime_UTR	65700013	65700091	80
ID=HORVU.MOREX.r3.7HG0663210.1	intron five_prime_UTR	73839230	73841216	1988
ID=HORVU.MOREX.r3.7HG0663210.1	intron five_prime_UTR	73841296	73842108	814
ID=HORVU.MOREX.r3.7HG0663210.1	intron three_prime_UTR	73843032	73843377	347
ID=HORVU.MOREX.r3.7HG0663210.1	intron three_prime_UTR	73843445	73843526	83
ID=HORVU.MOREX.r3.7HG0663210.2	intron five_prime_UTR	73839230	73841216	1988
ID=HORVU.MOREX.r3.7HG0663210.2	intron five_prime_UTR	73841296	73842108	814
ID=HORVU.MOREX.r3.7HG0663210.2	intron three_prime_UTR	73843032	73843377	347
ID=HORVU.MOREX.r3.7HG0684690.1	intron five_prime_UTR	211328448	211329107	661
ID=HORVU.MOREX.r3.7HG0684690.1	intron three_prime_UTR	211329976	211330516	542
ID=HORVU.MOREX.r3.7HG0688770.1	intron three_prime_UTR	247083673	247083786	115
ID=HORVU.MOREX.r3.7HG0688770.1	intron three_prime_UTR	247083865	247085514	1651
ID=HORVU.MOREX.r3.7HG0688770.1	intron three_prime_UTR	247085574	247085656	84
ID=HORVU.MOREX.r3.7HG0690300.1	intron three_prime_UTR	261202280	261202507	229
ID=HORVU.MOREX.r3.7HG0690300.1	intron three_prime_UTR	261202547	261202618	73
ID=HORVU.MOREX.r3.7HG0690300.2	intron three_prime_UTR	261202280	261202507	229
ID=HORVU.MOREX.r3.7HG0690520.1	intron five_prime_UTR	264209515	264210041	528
ID=HORVU.MOREX.r3.7HG0690520.1	intron three_prime_UTR	264211840	264212448	610
ID=HORVU.MOREX.r3.7HG0693130.2	intron three_prime_UTR	300795188	300806897	11711
ID=HORVU.MOREX.r3.7HG0694670.1	intron five_prime_UTR	315629954	315630071	119
ID=HORVU.MOREX.r3.7HG0694670.1	intron five_prime_UTR	315630289	315630420	133
ID=HORVU.MOREX.r3.7HG0694670.1	intron three_prime_UTR	315631723	315632446	725
ID=HORVU.MOREX.r3.7HG0694670.1	intron three_prime_UTR	315632664	315634108	1446
ID=HORVU.MOREX.r3.7HG0694670.2	intron five_prime_UTR	315629954	315630071	119
ID=HORVU.MOREX.r3.7HG0694670.2	intron five_prime_UTR	315630289	315630420	133
ID=HORVU.MOREX.r3.7HG0694670.2	intron three_prime_UTR	315631723	315632446	725
ID=HORVU.MOREX.r3.7HG0694670.2	intron three_prime_UTR	315632664	315634108	1446
ID=HORVU.MOREX.r3.7HG0694670.3	intron five_prime_UTR	315629954	315630195	243
ID=HORVU.MOREX.r3.7HG0694670.3	intron five_prime_UTR	315630289	315630420	133
ID=HORVU.MOREX.r3.7HG0694670.3	intron three_prime_UTR	315631723	315632446	725
ID=HORVU.MOREX.r3.7HG0694670.3	intron three_prime_UTR	315632664	315634108	1446
ID=HORVU.MOREX.r3.7HG0694670.4	intron five_prime_UTR	315629954	315630071	119
ID=HORVU.MOREX.r3.7HG0694670.4	intron five_prime_UTR	315630289	315630420	133
ID=HORVU.MOREX.r3.7HG0694670.4	intron three_prime_UTR	315631723	315632446	725
ID=HORVU.MOREX.r3.7HG0694670.4	intron three_prime_UTR	315632664	315634108	1446
ID=HORVU.MOREX.r3.7HG0694700.1	intron three_prime_UTR	316652055	316652862	809
ID=HORVU.MOREX.r3.7HG0694700.1	intron three_prime_UTR	316653090	316654349	1261
ID=HORVU.MOREX.r3.7HG0694700.1	intron three_prime_UTR	316654448	316655345	899
ID=HORVU.MOREX.r3.7HG0694700.2	intron three_prime_UTR	316652055	316652862	809
ID=HORVU.MOREX.r3.7HG0694700.2	intron three_prime_UTR	316654448	316655345	899
ID=HORVU.MOREX.r3.7HG0694840.1	intron five_prime_UTR	318246977	318247109	134
ID=HORVU.MOREX.r3.7HG0695760.1	intron three_prime_UTR	335131096	335131441	347
ID=HORVU.MOREX.r3.7HG0695760.1	intron three_prime_UTR	335131849	335131919	72
ID=HORVU.MOREX.r3.7HG0695760.1	intron three_prime_UTR	335132543	335133053	512
ID=HORVU.MOREX.r3.7HG0695760.1	intron three_prime_UTR	335133335	335133435	102
ID=HORVU.MOREX.r3.7HG0695760.1	intron three_prime_UTR	335133501	335133586	87
ID=HORVU.MOREX.r3.7HG0695760.1	intron three_prime_UTR	335133712	335133821	111
ID=HORVU.MOREX.r3.7HG0695760.1	intron three_prime_UTR	335133893	335134391	500
ID=HORVU.MOREX.r3.7HG0699720.1	intron five_prime_UTR	379827712	379827783	73
ID=HORVU.MOREX.r3.7HG0699720.1	intron five_prime_UTR	379827930	379828020	92
ID=HORVU.MOREX.r3.7HG0699720.1	intron five_prime_UTR	379828188	379828327	141
ID=HORVU.MOREX.r3.7HG0699720.1	intron five_prime_UTR	379829342	379829520	180
ID=HORVU.MOREX.r3.7HG0699980.1	intron three_prime_UTR	383239228	383239360	134
ID=HORVU.MOREX.r3.7HG0699980.2	intron three_prime_UTR	383238707	383239178	473
ID=HORVU.MOREX.r3.7HG0699980.2	intron three_prime_UTR	383239228	383239360	134
ID=HORVU.MOREX.r3.7HG0701880.1	intron three_prime_UTR	400978339	400978418	81
ID=HORVU.MOREX.r3.7HG0701880.2	intron three_prime_UTR	400978339	400978466	129
ID=HORVU.MOREX.r3.7HG0702340.2	intron three_prime_UTR	404425871	404426030	161
ID=HORVU.MOREX.r3.7HG0703050.1	intron five_prime_UTR	410720195	410720308	115
ID=HORVU.MOREX.r3.7HG0703050.1	intron five_prime_UTR	410720388	410721038	652
ID=HORVU.MOREX.r3.7HG0703250.1	intron three_prime_UTR	412997863	412998012	151
ID=HORVU.MOREX.r3.7HG0705550.1	intron three_prime_UTR	432567714	432567840	128
ID=HORVU.MOREX.r3.7HG0705550.1	intron three_prime_UTR	432567902	432569057	1157
ID=HORVU.MOREX.r3.7HG0706490.1	intron five_prime_UTR	438877638	438877856	220
ID=HORVU.MOREX.r3.7HG0709160.1	intron three_prime_UTR	455310998	455311979	983
ID=HORVU.MOREX.r3.7HG0709160.1	intron three_prime_UTR	455312096	455312645	551
ID=HORVU.MOREX.r3.7HG0712600.1	intron three_prime_UTR	481216313	481216561	250
ID=HORVU.MOREX.r3.7HG0712600.1	intron three_prime_UTR	481216677	481216786	111
ID=HORVU.MOREX.r3.7HG0716090.1	intron five_prime_UTR	501834986	501837090	2106
ID=HORVU.MOREX.r3.7HG0716090.2	intron five_prime_UTR	501834986	501837092	2108
ID=HORVU.MOREX.r3.7HG0738050.1	intron three_prime_UTR	598959422	598961042	1622
ID=HORVU.MOREX.r3.7HG0749220.1	intron three_prime_UTR	622837170	622837237	69
ID=HORVU.MOREX.r3.7HG0749220.1	intron three_prime_UTR	622837289	622837423	136
ID=HORVU.MOREX.r3.7HG0749220.1	intron three_prime_UTR	622837639	622837724	87
ID=HORVU.MOREX.r3.7HG0749220.1	intron three_prime_UTR	622837860	622837973	115
ID=HORVU.MOREX.r3.7HG0749220.1	intron three_prime_UTR	622838053	622839598	1547
ID=HORVU.MOREX.r3.UnG0799430.1	intron five_prime_UTR	22748696	22750014	1320
