ID	type	start	end	length
ID=HORVU.MOREX.r3.2HG0156150.2	intron five_prime_UTR	376260877	376261697	822
ID=HORVU.MOREX.r3.2HG0156150.2	intron three_prime_UTR	376266623	376266713	92
ID=HORVU.MOREX.r3.2HG0157290.1	intron five_prime_UTR	384363049	384363851	804
ID=HORVU.MOREX.r3.2HG0157290.1	intron five_prime_UTR	384363895	384364003	110
ID=HORVU.MOREX.r3.2HG0157620.1	intron five_prime_UTR	386879559	386880742	1185
ID=HORVU.MOREX.r3.2HG0157990.1	intron five_prime_UTR	389936084	389936281	199
ID=HORVU.MOREX.r3.2HG0158350.1	intron three_prime_UTR	394747751	394747828	79
ID=HORVU.MOREX.r3.2HG0158660.1	intron five_prime_UTR	399086644	399088052	1410
ID=HORVU.MOREX.r3.2HG0158660.1	intron three_prime_UTR	399089714	399095804	6092
ID=HORVU.MOREX.r3.2HG0158890.1	intron three_prime_UTR	401812507	401812882	377
ID=HORVU.MOREX.r3.2HG0159340.1	intron five_prime_UTR	407028924	407029046	124
ID=HORVU.MOREX.r3.2HG0159560.1	intron five_prime_UTR	409670887	409671371	486
ID=HORVU.MOREX.r3.2HG0159560.1	intron five_prime_UTR	409671412	409674185	2775
ID=HORVU.MOREX.r3.2HG0159920.1	intron five_prime_UTR	412701183	412701271	90
ID=HORVU.MOREX.r3.2HG0159920.1	intron five_prime_UTR	412701523	412702272	751
ID=HORVU.MOREX.r3.2HG0159920.1	intron three_prime_UTR	412705482	412708783	3303
ID=HORVU.MOREX.r3.2HG0160290.1	intron three_prime_UTR	416383215	416383297	84
ID=HORVU.MOREX.r3.2HG0160870.1	intron five_prime_UTR	421286357	421287351	996
ID=HORVU.MOREX.r3.2HG0160870.2	intron five_prime_UTR	421286357	421287351	996
ID=HORVU.MOREX.r3.2HG0160920.1	intron five_prime_UTR	421564280	421565085	807
ID=HORVU.MOREX.r3.2HG0160920.2	intron five_prime_UTR	421564990	421565085	97
ID=HORVU.MOREX.r3.2HG0162410.1	intron three_prime_UTR	430850831	430851553	724
ID=HORVU.MOREX.r3.2HG0162570.1	intron three_prime_UTR	432026065	432026144	81
ID=HORVU.MOREX.r3.2HG0162680.1	intron three_prime_UTR	432864020	432869531	5513
ID=HORVU.MOREX.r3.2HG0162940.1	intron five_prime_UTR	434505685	434506440	757
ID=HORVU.MOREX.r3.2HG0163050.1	intron five_prime_UTR	434900086	434900172	88
ID=HORVU.MOREX.r3.2HG0163180.1	intron five_prime_UTR	436468556	436469922	1368
ID=HORVU.MOREX.r3.2HG0164310.1	intron five_prime_UTR	446248423	446248992	571
ID=HORVU.MOREX.r3.2HG0164310.1	intron five_prime_UTR	446249090	446249788	700
ID=HORVU.MOREX.r3.2HG0164310.2	intron five_prime_UTR	446248423	446248999	578
ID=HORVU.MOREX.r3.2HG0164310.2	intron five_prime_UTR	446249090	446249788	700
ID=HORVU.MOREX.r3.2HG0164890.1	intron five_prime_UTR	451432511	451432700	191
ID=HORVU.MOREX.r3.2HG0165160.1	intron five_prime_UTR	453579566	453579693	129
ID=HORVU.MOREX.r3.2HG0165770.2	intron three_prime_UTR	457416256	457416639	385
ID=HORVU.MOREX.r3.2HG0165880.1	intron five_prime_UTR	458631899	458632023	126
ID=HORVU.MOREX.r3.2HG0165880.1	intron five_prime_UTR	458632133	458632212	81
ID=HORVU.MOREX.r3.2HG0166260.1	intron five_prime_UTR	461773640	461773730	92
ID=HORVU.MOREX.r3.2HG0166260.2	intron five_prime_UTR	461773640	461773747	109
ID=HORVU.MOREX.r3.2HG0166300.1	intron three_prime_UTR	462120184	462120313	131
ID=HORVU.MOREX.r3.2HG0166310.1	intron five_prime_UTR	462258162	462258302	142
ID=HORVU.MOREX.r3.2HG0166310.1	intron five_prime_UTR	462258376	462258502	128
ID=HORVU.MOREX.r3.2HG0166630.1	intron five_prime_UTR	464172920	464173000	82
ID=HORVU.MOREX.r3.2HG0166840.1	intron five_prime_UTR	465670493	465670597	106
ID=HORVU.MOREX.r3.2HG0167500.1	intron three_prime_UTR	471628743	471628839	98
ID=HORVU.MOREX.r3.2HG0167500.2	intron three_prime_UTR	471628743	471628839	98
ID=HORVU.MOREX.r3.2HG0168260.1	intron five_prime_UTR	475498155	475498301	148
ID=HORVU.MOREX.r3.2HG0168260.2	intron five_prime_UTR	475498155	475498335	182
ID=HORVU.MOREX.r3.2HG0168620.1	intron three_prime_UTR	477804683	477804768	87
ID=HORVU.MOREX.r3.2HG0169130.1	intron three_prime_UTR	481412174	481412252	80
ID=HORVU.MOREX.r3.2HG0169680.1	intron three_prime_UTR	484522327	484522472	147
ID=HORVU.MOREX.r3.2HG0170090.1	intron three_prime_UTR	488168335	488168812	479
ID=HORVU.MOREX.r3.2HG0170090.2	intron three_prime_UTR	488168335	488168812	479
ID=HORVU.MOREX.r3.2HG0170090.3	intron three_prime_UTR	488168335	488168812	479
ID=HORVU.MOREX.r3.2HG0170090.4	intron three_prime_UTR	488168335	488168812	479
ID=HORVU.MOREX.r3.2HG0170090.5	intron three_prime_UTR	488168335	488168812	479
ID=HORVU.MOREX.r3.2HG0170090.6	intron three_prime_UTR	488168335	488168812	479
ID=HORVU.MOREX.r3.2HG0170230.1	intron five_prime_UTR	489511637	489512396	761
ID=HORVU.MOREX.r3.2HG0170840.1	intron five_prime_UTR	493299802	493301525	1725
ID=HORVU.MOREX.r3.2HG0171100.1	intron five_prime_UTR	495915669	495915763	96
ID=HORVU.MOREX.r3.2HG0171380.1	intron five_prime_UTR	498442104	498442181	79
ID=HORVU.MOREX.r3.2HG0171380.2	intron five_prime_UTR	498442318	498442385	69
ID=HORVU.MOREX.r3.2HG0171380.2	intron five_prime_UTR	498442564	498442641	79
ID=HORVU.MOREX.r3.2HG0172130.1	intron three_prime_UTR	503351945	503352042	99
ID=HORVU.MOREX.r3.2HG0172130.2	intron three_prime_UTR	503351727	503351828	103
ID=HORVU.MOREX.r3.2HG0172130.2	intron three_prime_UTR	503351945	503352042	99
ID=HORVU.MOREX.r3.2HG0172320.1	intron five_prime_UTR	504483021	504484745	1726
ID=HORVU.MOREX.r3.2HG0172320.2	intron five_prime_UTR	504483021	504484745	1726
ID=HORVU.MOREX.r3.2HG0172320.3	intron five_prime_UTR	504523090	504525172	2084
ID=HORVU.MOREX.r3.2HG0173040.1	intron five_prime_UTR	508979375	508981149	1776
ID=HORVU.MOREX.r3.2HG0173080.1	intron five_prime_UTR	509146255	509147377	1124
ID=HORVU.MOREX.r3.2HG0173080.2	intron five_prime_UTR	509146135	509147377	1244
ID=HORVU.MOREX.r3.2HG0173360.1	intron five_prime_UTR	511647754	511647930	178
ID=HORVU.MOREX.r3.2HG0173530.1	intron five_prime_UTR	513465018	513465749	733
ID=HORVU.MOREX.r3.2HG0173530.2	intron five_prime_UTR	513465018	513465749	733
ID=HORVU.MOREX.r3.2HG0173530.2	intron three_prime_UTR	513467710	513467811	103
ID=HORVU.MOREX.r3.2HG0173530.3	intron five_prime_UTR	513465120	513465749	631
ID=HORVU.MOREX.r3.2HG0173700.1	intron five_prime_UTR	514744819	514746037	1220
ID=HORVU.MOREX.r3.2HG0174630.1	intron five_prime_UTR	521011582	521013058	1478
ID=HORVU.MOREX.r3.2HG0174860.1	intron five_prime_UTR	522816270	522816361	93
ID=HORVU.MOREX.r3.2HG0174860.1	intron five_prime_UTR	522816416	522816532	118
ID=HORVU.MOREX.r3.2HG0174860.1	intron five_prime_UTR	522816594	522816705	113
ID=HORVU.MOREX.r3.2HG0175320.1	intron five_prime_UTR	525474107	525474901	796
ID=HORVU.MOREX.r3.2HG0175320.1	intron three_prime_UTR	525477409	525477557	150
ID=HORVU.MOREX.r3.2HG0175380.1	intron five_prime_UTR	525762666	525763507	843
ID=HORVU.MOREX.r3.2HG0175950.1	intron three_prime_UTR	529924469	529925774	1307
ID=HORVU.MOREX.r3.2HG0176090.1	intron five_prime_UTR	530995130	530996752	1624
ID=HORVU.MOREX.r3.2HG0176310.1	intron five_prime_UTR	532122510	532123363	855
ID=HORVU.MOREX.r3.2HG0176310.1	intron three_prime_UTR	532127044	532127394	352
ID=HORVU.MOREX.r3.2HG0176310.2	intron five_prime_UTR	532122354	532123363	1011
ID=HORVU.MOREX.r3.2HG0176310.2	intron three_prime_UTR	532127044	532127394	352
ID=HORVU.MOREX.r3.2HG0176490.1	intron five_prime_UTR	532815184	532815306	124
ID=HORVU.MOREX.r3.2HG0176730.1	intron five_prime_UTR	534438815	534439942	1129
ID=HORVU.MOREX.r3.2HG0176730.2	intron five_prime_UTR	534438815	534439942	1129
ID=HORVU.MOREX.r3.2HG0176800.2	intron five_prime_UTR	535053642	535053732	92
ID=HORVU.MOREX.r3.2HG0176800.3	intron five_prime_UTR	535053642	535053716	76
ID=HORVU.MOREX.r3.2HG0177110.2	intron three_prime_UTR	536678135	536678207	74
ID=HORVU.MOREX.r3.2HG0177110.3	intron three_prime_UTR	536677868	536677959	93
ID=HORVU.MOREX.r3.2HG0177110.3	intron three_prime_UTR	536678135	536678207	74
ID=HORVU.MOREX.r3.2HG0177120.1	intron five_prime_UTR	536688039	536688163	126
ID=HORVU.MOREX.r3.2HG0177310.1	intron five_prime_UTR	537191604	537192500	898
ID=HORVU.MOREX.r3.2HG0177310.2	intron five_prime_UTR	537191604	537192509	907
ID=HORVU.MOREX.r3.2HG0177570.1	intron five_prime_UTR	538890302	538890381	81
ID=HORVU.MOREX.r3.2HG0177570.1	intron five_prime_UTR	538890526	538893529	3005
ID=HORVU.MOREX.r3.2HG0177570.2	intron five_prime_UTR	538890526	538893529	3005
ID=HORVU.MOREX.r3.2HG0177820.1	intron five_prime_UTR	540189480	540189645	167
ID=HORVU.MOREX.r3.2HG0178030.1	intron five_prime_UTR	541818941	541820052	1113
ID=HORVU.MOREX.r3.2HG0178690.1	intron five_prime_UTR	545183453	545184067	616
ID=HORVU.MOREX.r3.2HG0178690.1	intron five_prime_UTR	545184212	545184305	95
ID=HORVU.MOREX.r3.2HG0178740.1	intron five_prime_UTR	545353178	545353291	115
ID=HORVU.MOREX.r3.2HG0178940.1	intron five_prime_UTR	546702506	546702804	300
ID=HORVU.MOREX.r3.2HG0179650.1	intron five_prime_UTR	549370589	549371578	991
ID=HORVU.MOREX.r3.2HG0179670.1	intron five_prime_UTR	549380294	549382090	1798
ID=HORVU.MOREX.r3.2HG0179690.1	intron three_prime_UTR	549512962	549513078	118
ID=HORVU.MOREX.r3.2HG0180060.1	intron five_prime_UTR	551412184	551412272	90
ID=HORVU.MOREX.r3.2HG0180730.1	intron three_prime_UTR	554773093	554773296	205
ID=HORVU.MOREX.r3.2HG0180860.1	intron five_prime_UTR	555191967	555192501	536
ID=HORVU.MOREX.r3.2HG0180860.1	intron three_prime_UTR	555193291	555193785	496
ID=HORVU.MOREX.r3.2HG0181700.1	intron five_prime_UTR	558854063	558854848	787
ID=HORVU.MOREX.r3.2HG0182210.1	intron five_prime_UTR	561309873	561311672	1801
ID=HORVU.MOREX.r3.2HG0182210.2	intron five_prime_UTR	561309873	561311672	1801
ID=HORVU.MOREX.r3.2HG0182390.1	intron three_prime_UTR	561826805	561835312	8509
ID=HORVU.MOREX.r3.2HG0182430.1	intron three_prime_UTR	561922674	561924163	1491
ID=HORVU.MOREX.r3.2HG0182520.1	intron five_prime_UTR	562618774	562621929	3157
ID=HORVU.MOREX.r3.2HG0182560.1	intron three_prime_UTR	562736350	562736657	309
ID=HORVU.MOREX.r3.2HG0182560.1	intron three_prime_UTR	562737869	562737970	103
ID=HORVU.MOREX.r3.2HG0182750.1	intron three_prime_UTR	563605530	563605750	222
ID=HORVU.MOREX.r3.2HG0183300.1	intron five_prime_UTR	565348268	565349337	1071
ID=HORVU.MOREX.r3.2HG0183320.1	intron five_prime_UTR	565447149	565447277	130
ID=HORVU.MOREX.r3.2HG0183420.1	intron five_prime_UTR	565787496	565788030	536
ID=HORVU.MOREX.r3.2HG0183420.1	intron five_prime_UTR	565788119	565788339	222
ID=HORVU.MOREX.r3.2HG0183870.1	intron five_prime_UTR	567288316	567288843	529
ID=HORVU.MOREX.r3.2HG0183870.2	intron five_prime_UTR	567288316	567288808	494
ID=HORVU.MOREX.r3.2HG0183920.1	intron three_prime_UTR	567600453	567601252	801
ID=HORVU.MOREX.r3.2HG0183920.2	intron three_prime_UTR	567600453	567601252	801
ID=HORVU.MOREX.r3.2HG0183920.2	intron three_prime_UTR	567601349	567601438	91
ID=HORVU.MOREX.r3.2HG0184140.1	intron three_prime_UTR	568185025	568185773	750
ID=HORVU.MOREX.r3.2HG0184140.2	intron three_prime_UTR	568185025	568185773	750
ID=HORVU.MOREX.r3.2HG0184140.2	intron three_prime_UTR	568186117	568186185	70
ID=HORVU.MOREX.r3.2HG0184450.2	intron five_prime_UTR	569347915	569348098	185
ID=HORVU.MOREX.r3.2HG0185090.1	intron five_prime_UTR	573021901	573022327	428
ID=HORVU.MOREX.r3.2HG0185310.1	intron five_prime_UTR	573900983	573901285	304
ID=HORVU.MOREX.r3.2HG0185310.1	intron five_prime_UTR	573901347	573901516	171
ID=HORVU.MOREX.r3.2HG0185310.1	intron three_prime_UTR	573904947	573905164	219
ID=HORVU.MOREX.r3.2HG0185310.2	intron five_prime_UTR	573900983	573901067	86
ID=HORVU.MOREX.r3.2HG0185310.2	intron three_prime_UTR	573904947	573905164	219
ID=HORVU.MOREX.r3.2HG0185660.1	intron five_prime_UTR	578182843	578183093	252
ID=HORVU.MOREX.r3.2HG0185660.1	intron five_prime_UTR	578183170	578183253	85
ID=HORVU.MOREX.r3.2HG0185770.1	intron three_prime_UTR	578327078	578327156	80
ID=HORVU.MOREX.r3.2HG0187610.1	intron five_prime_UTR	587568257	587568854	599
ID=HORVU.MOREX.r3.2HG0187640.2	intron three_prime_UTR	587949881	587950252	373
ID=HORVU.MOREX.r3.2HG0187640.2	intron three_prime_UTR	587950410	587951137	729
ID=HORVU.MOREX.r3.2HG0187760.1	intron five_prime_UTR	588238588	588241834	3248
ID=HORVU.MOREX.r3.2HG0187850.1	intron three_prime_UTR	589030350	589031207	859
ID=HORVU.MOREX.r3.2HG0187970.1	intron five_prime_UTR	589907469	589907551	84
ID=HORVU.MOREX.r3.2HG0187980.1	intron five_prime_UTR	590048003	590048391	390
ID=HORVU.MOREX.r3.2HG0187990.1	intron three_prime_UTR	590090559	590090864	307
ID=HORVU.MOREX.r3.2HG0188270.1	intron five_prime_UTR	591311968	591312593	627
ID=HORVU.MOREX.r3.2HG0188270.1	intron three_prime_UTR	591320076	591320538	464
ID=HORVU.MOREX.r3.2HG0188490.1	intron five_prime_UTR	592165063	592165753	692
ID=HORVU.MOREX.r3.2HG0188710.1	intron five_prime_UTR	593492758	593493100	344
ID=HORVU.MOREX.r3.2HG0189010.1	intron five_prime_UTR	594126153	594127180	1029
ID=HORVU.MOREX.r3.2HG0189840.1	intron three_prime_UTR	596906648	596907277	631
ID=HORVU.MOREX.r3.2HG0189870.1	intron five_prime_UTR	596961027	596961604	579
ID=HORVU.MOREX.r3.2HG0189870.2	intron three_prime_UTR	596963388	596963481	95
ID=HORVU.MOREX.r3.2HG0190240.1	intron five_prime_UTR	597960257	597962535	2280
ID=HORVU.MOREX.r3.2HG0190350.1	intron three_prime_UTR	598631815	598631896	83
ID=HORVU.MOREX.r3.2HG0190430.2	intron three_prime_UTR	599068648	599068726	80
ID=HORVU.MOREX.r3.2HG0190430.2	intron three_prime_UTR	599068793	599069071	280
ID=HORVU.MOREX.r3.2HG0191070.1	intron five_prime_UTR	601390804	601391911	1109
ID=HORVU.MOREX.r3.2HG0191110.1	intron five_prime_UTR	601472376	601472574	200
ID=HORVU.MOREX.r3.2HG0191110.2	intron five_prime_UTR	601472385	601472574	191
ID=HORVU.MOREX.r3.2HG0191880.1	intron three_prime_UTR	602833736	602834264	530
ID=HORVU.MOREX.r3.2HG0191880.2	intron three_prime_UTR	602908178	602908705	529
ID=HORVU.MOREX.r3.2HG0191960.1	intron five_prime_UTR	603131640	603131758	120
ID=HORVU.MOREX.r3.2HG0191980.1	intron five_prime_UTR	603359011	603359480	471
ID=HORVU.MOREX.r3.2HG0192510.1	intron three_prime_UTR	604979776	604980357	583
ID=HORVU.MOREX.r3.2HG0192990.1	intron five_prime_UTR	606543697	606543984	289
ID=HORVU.MOREX.r3.2HG0193410.1	intron five_prime_UTR	607137982	607138711	731
ID=HORVU.MOREX.r3.2HG0193510.1	intron three_prime_UTR	607266632	607267126	496
ID=HORVU.MOREX.r3.2HG0193510.2	intron three_prime_UTR	607268073	607268147	76
ID=HORVU.MOREX.r3.2HG0194650.1	intron five_prime_UTR	610680459	610680665	208
ID=HORVU.MOREX.r3.2HG0194760.1	intron five_prime_UTR	610947579	610948441	864
ID=HORVU.MOREX.r3.2HG0194790.1	intron five_prime_UTR	611105566	611105897	333
ID=HORVU.MOREX.r3.2HG0195200.1	intron five_prime_UTR	612113195	612113946	753
ID=HORVU.MOREX.r3.2HG0195290.1	intron five_prime_UTR	612290587	612291337	752
ID=HORVU.MOREX.r3.2HG0195780.2	intron five_prime_UTR	614269879	614270409	532
ID=HORVU.MOREX.r3.2HG0195970.1	intron five_prime_UTR	614818835	614820521	1688
ID=HORVU.MOREX.r3.2HG0196160.1	intron five_prime_UTR	615170192	615170720	530
ID=HORVU.MOREX.r3.2HG0196660.1	intron five_prime_UTR	616550381	616550561	182
ID=HORVU.MOREX.r3.2HG0196930.1	intron five_prime_UTR	617232688	617233655	969
ID=HORVU.MOREX.r3.2HG0198330.1	intron five_prime_UTR	620571937	620572412	477
ID=HORVU.MOREX.r3.2HG0198440.1	intron five_prime_UTR	620663794	620664011	219
ID=HORVU.MOREX.r3.2HG0198470.1	intron five_prime_UTR	620700922	620701142	222
ID=HORVU.MOREX.r3.2HG0198800.1	intron five_prime_UTR	621239877	621239989	114
ID=HORVU.MOREX.r3.2HG0198800.1	intron five_prime_UTR	621240205	621241392	1189
ID=HORVU.MOREX.r3.2HG0199010.1	intron three_prime_UTR	621546994	621547140	148
ID=HORVU.MOREX.r3.2HG0199120.1	intron five_prime_UTR	621723648	621724049	403
ID=HORVU.MOREX.r3.2HG0199120.1	intron five_prime_UTR	621724128	621724536	410
ID=HORVU.MOREX.r3.2HG0199610.1	intron five_prime_UTR	622484195	622484673	480
ID=HORVU.MOREX.r3.2HG0199610.1	intron five_prime_UTR	622484970	622498756	13788
ID=HORVU.MOREX.r3.2HG0199680.1	intron three_prime_UTR	622689710	622689847	139
ID=HORVU.MOREX.r3.2HG0199900.1	intron five_prime_UTR	623059716	623060121	407
ID=HORVU.MOREX.r3.2HG0200450.1	intron five_prime_UTR	624072652	624072756	106
ID=HORVU.MOREX.r3.2HG0200730.1	intron five_prime_UTR	624615007	624615917	912
ID=HORVU.MOREX.r3.2HG0200970.1	intron five_prime_UTR	625287278	625287988	712
ID=HORVU.MOREX.r3.2HG0201110.1	intron five_prime_UTR	625562278	625564805	2529
ID=HORVU.MOREX.r3.2HG0201120.1	intron five_prime_UTR	625566689	625569933	3246
ID=HORVU.MOREX.r3.2HG0201250.1	intron five_prime_UTR	626068906	626069040	136
ID=HORVU.MOREX.r3.2HG0201800.1	intron five_prime_UTR	627302041	627302172	133
ID=HORVU.MOREX.r3.2HG0201840.1	intron five_prime_UTR	627449269	627449971	704
ID=HORVU.MOREX.r3.2HG0201920.1	intron five_prime_UTR	627837976	627838303	329
ID=HORVU.MOREX.r3.2HG0202150.1	intron five_prime_UTR	628550852	628550964	114
ID=HORVU.MOREX.r3.2HG0202250.1	intron five_prime_UTR	628765478	628765770	294
ID=HORVU.MOREX.r3.2HG0202340.1	intron five_prime_UTR	628899387	628899495	110
ID=HORVU.MOREX.r3.2HG0202340.1	intron five_prime_UTR	628899730	628900191	463
ID=HORVU.MOREX.r3.2HG0202350.1	intron five_prime_UTR	628903013	628903136	125
ID=HORVU.MOREX.r3.2HG0203330.1	intron five_prime_UTR	631342967	631344374	1409
ID=HORVU.MOREX.r3.2HG0203380.1	intron five_prime_UTR	631480741	631480821	82
ID=HORVU.MOREX.r3.2HG0203600.2	intron three_prime_UTR	631779694	631779775	83
ID=HORVU.MOREX.r3.2HG0205460.1	intron five_prime_UTR	637168277	637168358	83
ID=HORVU.MOREX.r3.2HG0205460.1	intron five_prime_UTR	637168434	637170414	1982
ID=HORVU.MOREX.r3.2HG0205560.3	intron three_prime_UTR	637284495	637284631	138
ID=HORVU.MOREX.r3.2HG0205980.1	intron five_prime_UTR	638378288	638378448	162
ID=HORVU.MOREX.r3.2HG0205980.1	intron five_prime_UTR	638378540	638379641	1103
ID=HORVU.MOREX.r3.2HG0205980.2	intron five_prime_UTR	638378540	638379641	1103
ID=HORVU.MOREX.r3.2HG0206470.1	intron five_prime_UTR	639426208	639427643	1437
ID=HORVU.MOREX.r3.2HG0206780.1	intron five_prime_UTR	640042676	640043270	596
ID=HORVU.MOREX.r3.2HG0206780.2	intron five_prime_UTR	640042676	640042846	172
ID=HORVU.MOREX.r3.2HG0207000.1	intron three_prime_UTR	640667826	640667962	138
ID=HORVU.MOREX.r3.2HG0207010.1	intron five_prime_UTR	640675031	640675637	608
ID=HORVU.MOREX.r3.2HG0207400.1	intron three_prime_UTR	641469098	641472231	3135
ID=HORVU.MOREX.r3.2HG0207400.2	intron three_prime_UTR	641469098	641471999	2903
ID=HORVU.MOREX.r3.2HG0209030.1	intron three_prime_UTR	644724205	644738928	14725
ID=HORVU.MOREX.r3.2HG0209100.1	intron five_prime_UTR	644955210	644955778	570
ID=HORVU.MOREX.r3.2HG0209330.1	intron five_prime_UTR	645365217	645365622	407
ID=HORVU.MOREX.r3.2HG0210210.1	intron three_prime_UTR	647366145	647366663	520
ID=HORVU.MOREX.r3.2HG0210690.1	intron three_prime_UTR	648398154	648398988	836
ID=HORVU.MOREX.r3.2HG0211180.1	intron five_prime_UTR	650082643	650082983	342
ID=HORVU.MOREX.r3.2HG0211440.1	intron five_prime_UTR	650317764	650318400	638
ID=HORVU.MOREX.r3.2HG0211440.1	intron five_prime_UTR	650318511	650320094	1585
ID=HORVU.MOREX.r3.2HG0212590.1	intron five_prime_UTR	652058656	652058800	146
ID=HORVU.MOREX.r3.2HG0212740.1	intron five_prime_UTR	652704564	652704737	175
ID=HORVU.MOREX.r3.2HG0213510.1	intron five_prime_UTR	654282675	654283333	660
ID=HORVU.MOREX.r3.2HG0213550.1	intron three_prime_UTR	654355622	654355717	97
ID=HORVU.MOREX.r3.2HG0213750.1	intron five_prime_UTR	654655652	654656271	621
ID=HORVU.MOREX.r3.2HG0213880.1	intron three_prime_UTR	655120057	655120277	222
ID=HORVU.MOREX.r3.2HG0214490.1	intron five_prime_UTR	656754077	656754303	228
ID=HORVU.MOREX.r3.2HG0214950.1	intron five_prime_UTR	657437813	657438170	359
ID=HORVU.MOREX.r3.2HG0214950.2	intron five_prime_UTR	657437813	657438170	359
ID=HORVU.MOREX.r3.2HG0214950.2	intron five_prime_UTR	657438322	657438408	88
ID=HORVU.MOREX.r3.2HG0216760.1	intron five_prime_UTR	661165350	661166730	1382
ID=HORVU.MOREX.r3.3HG0218120.1	intron five_prime_UTR	110916	111022	108
ID=HORVU.MOREX.r3.3HG0218320.1	intron three_prime_UTR	417481	417675	196
ID=HORVU.MOREX.r3.3HG0218330.1	intron five_prime_UTR	425205	425311	108
ID=HORVU.MOREX.r3.3HG0218520.1	intron five_prime_UTR	1609708	1611355	1649
ID=HORVU.MOREX.r3.3HG0218620.1	intron five_prime_UTR	1742036	1743058	1024
ID=HORVU.MOREX.r3.3HG0218640.1	intron three_prime_UTR	1762348	1762531	185
ID=HORVU.MOREX.r3.3HG0219750.1	intron three_prime_UTR	3342913	3343128	217
ID=HORVU.MOREX.r3.3HG0219790.1	intron five_prime_UTR	3434692	3436122	1432
ID=HORVU.MOREX.r3.3HG0219790.2	intron five_prime_UTR	3434692	3436125	1435
ID=HORVU.MOREX.r3.3HG0219810.1	intron five_prime_UTR	3443420	3444398	980
ID=HORVU.MOREX.r3.3HG0221240.2	intron five_prime_UTR	5930004	5930330	328
ID=HORVU.MOREX.r3.3HG0221540.1	intron five_prime_UTR	6391352	6394080	2730
ID=HORVU.MOREX.r3.3HG0221630.1	intron five_prime_UTR	6710815	6710953	140
ID=HORVU.MOREX.r3.3HG0221800.1	intron three_prime_UTR	6967123	6967211	90
ID=HORVU.MOREX.r3.3HG0223760.1	intron five_prime_UTR	10548596	10548676	82
ID=HORVU.MOREX.r3.3HG0223760.1	intron five_prime_UTR	10548787	10550713	1928
ID=HORVU.MOREX.r3.3HG0223760.1	intron five_prime_UTR	10550778	10551500	724
ID=HORVU.MOREX.r3.3HG0224410.2	intron five_prime_UTR	12097441	12097829	390
ID=HORVU.MOREX.r3.3HG0224450.1	intron five_prime_UTR	12176359	12176543	186
ID=HORVU.MOREX.r3.3HG0224620.1	intron five_prime_UTR	12320149	12320577	430
ID=HORVU.MOREX.r3.3HG0224620.1	intron five_prime_UTR	12320660	12321976	1318
ID=HORVU.MOREX.r3.3HG0224620.2	intron five_prime_UTR	12320149	12320577	430
ID=HORVU.MOREX.r3.3HG0224620.2	intron five_prime_UTR	12320660	12321942	1284
ID=HORVU.MOREX.r3.3HG0225770.1	intron five_prime_UTR	13909780	13909948	170
ID=HORVU.MOREX.r3.3HG0225770.2	intron five_prime_UTR	13909780	13909948	170
ID=HORVU.MOREX.r3.3HG0225790.1	intron three_prime_UTR	13923503	13923712	211
ID=HORVU.MOREX.r3.3HG0226980.1	intron five_prime_UTR	16061847	16062055	210
ID=HORVU.MOREX.r3.3HG0227170.1	intron five_prime_UTR	16457150	16457347	199
ID=HORVU.MOREX.r3.3HG0227170.1	intron three_prime_UTR	16459462	16459597	137
ID=HORVU.MOREX.r3.3HG0227170.1	intron three_prime_UTR	16459886	16459994	110
ID=HORVU.MOREX.r3.3HG0227570.1	intron three_prime_UTR	17212815	17212970	157
ID=HORVU.MOREX.r3.3HG0227720.1	intron five_prime_UTR	17386628	17388168	1542
ID=HORVU.MOREX.r3.3HG0228170.1	intron five_prime_UTR	18913488	18917336	3850
ID=HORVU.MOREX.r3.3HG0228170.3	intron five_prime_UTR	18917019	18917336	319
ID=HORVU.MOREX.r3.3HG0228470.1	intron five_prime_UTR	19729212	19729571	361
ID=HORVU.MOREX.r3.3HG0228470.1	intron five_prime_UTR	19729645	19729721	78
ID=HORVU.MOREX.r3.3HG0228470.1	intron five_prime_UTR	19729884	19730164	282
ID=HORVU.MOREX.r3.3HG0228470.1	intron five_prime_UTR	19730348	19730438	92
ID=HORVU.MOREX.r3.3HG0228470.1	intron five_prime_UTR	19730494	19731043	551
ID=HORVU.MOREX.r3.3HG0228660.1	intron five_prime_UTR	19938454	19938558	106
ID=HORVU.MOREX.r3.3HG0228660.1	intron five_prime_UTR	19938833	19938916	85
ID=HORVU.MOREX.r3.3HG0229410.1	intron five_prime_UTR	21146242	21146487	247
ID=HORVU.MOREX.r3.3HG0229410.1	intron three_prime_UTR	21147058	21147832	776
ID=HORVU.MOREX.r3.3HG0229410.1	intron three_prime_UTR	21147969	21148147	180
ID=HORVU.MOREX.r3.3HG0229410.1	intron three_prime_UTR	21148294	21150184	1892
ID=HORVU.MOREX.r3.3HG0229610.1	intron three_prime_UTR	21532107	21532194	89
ID=HORVU.MOREX.r3.3HG0229660.1	intron five_prime_UTR	21614992	21615137	147
ID=HORVU.MOREX.r3.3HG0230290.1	intron five_prime_UTR	22810451	22811015	566
ID=HORVU.MOREX.r3.3HG0230530.1	intron three_prime_UTR	23209371	23210246	877
ID=HORVU.MOREX.r3.3HG0230530.1	intron three_prime_UTR	23210310	23210965	657
ID=HORVU.MOREX.r3.3HG0230690.1	intron three_prime_UTR	23511558	23511642	86
