ID	type	start	end	length
ID=HORVU.MOREX.r3.4HG0335790.1	intron five_prime_UTR	12943265	12943806	543
ID=HORVU.MOREX.r3.4HG0335790.1	intron five_prime_UTR	12944103	12944736	635
ID=HORVU.MOREX.r3.4HG0335790.3	intron five_prime_UTR	12944103	12944736	635
ID=HORVU.MOREX.r3.4HG0335790.4	intron five_prime_UTR	12944103	12944736	635
ID=HORVU.MOREX.r3.4HG0336250.1	intron five_prime_UTR	13869745	13870826	1083
ID=HORVU.MOREX.r3.4HG0336250.2	intron five_prime_UTR	13869745	13870826	1083
ID=HORVU.MOREX.r3.4HG0336250.2	intron three_prime_UTR	13872254	13872335	83
ID=HORVU.MOREX.r3.4HG0337050.1	intron five_prime_UTR	16993118	16994056	940
ID=HORVU.MOREX.r3.4HG0337700.2	intron three_prime_UTR	19256865	19256953	90
ID=HORVU.MOREX.r3.4HG0337700.2	intron three_prime_UTR	19257077	19257605	530
ID=HORVU.MOREX.r3.4HG0337700.2	intron three_prime_UTR	19257675	19257768	95
ID=HORVU.MOREX.r3.4HG0337820.1	intron five_prime_UTR	19814598	19816007	1411
ID=HORVU.MOREX.r3.4HG0337820.2	intron five_prime_UTR	19815380	19816007	629
ID=HORVU.MOREX.r3.4HG0337820.3	intron five_prime_UTR	19815380	19816007	629
ID=HORVU.MOREX.r3.4HG0337820.4	intron five_prime_UTR	19815380	19816007	629
ID=HORVU.MOREX.r3.4HG0337850.1	intron five_prime_UTR	20111681	20112251	572
ID=HORVU.MOREX.r3.4HG0338590.1	intron five_prime_UTR	22999903	23001347	1446
ID=HORVU.MOREX.r3.4HG0338600.1	intron five_prime_UTR	23010616	23012713	2099
ID=HORVU.MOREX.r3.4HG0338600.2	intron five_prime_UTR	23010616	23013841	3227
ID=HORVU.MOREX.r3.4HG0338630.1	intron five_prime_UTR	23093455	23094011	558
ID=HORVU.MOREX.r3.4HG0338760.1	intron five_prime_UTR	23289415	23289571	158
ID=HORVU.MOREX.r3.4HG0338760.1	intron five_prime_UTR	23289689	23290150	463
ID=HORVU.MOREX.r3.4HG0338800.2	intron five_prime_UTR	23743071	23744157	1088
ID=HORVU.MOREX.r3.4HG0338850.1	intron five_prime_UTR	23878206	23879080	876
ID=HORVU.MOREX.r3.4HG0338850.2	intron five_prime_UTR	23878206	23879080	876
ID=HORVU.MOREX.r3.4HG0339570.1	intron five_prime_UTR	26606978	26607060	84
ID=HORVU.MOREX.r3.4HG0340620.2	intron three_prime_UTR	30848835	30848917	84
ID=HORVU.MOREX.r3.4HG0340650.1	intron five_prime_UTR	30865535	30866010	477
ID=HORVU.MOREX.r3.4HG0340820.1	intron three_prime_UTR	31508753	31509035	284
ID=HORVU.MOREX.r3.4HG0340900.1	intron five_prime_UTR	31929108	31929541	435
ID=HORVU.MOREX.r3.4HG0340900.3	intron five_prime_UTR	31929108	31929541	435
ID=HORVU.MOREX.r3.4HG0341160.1	intron five_prime_UTR	32853515	32853904	391
ID=HORVU.MOREX.r3.4HG0341440.2	intron three_prime_UTR	34498132	34499507	1377
ID=HORVU.MOREX.r3.4HG0341690.2	intron three_prime_UTR	35447821	35447921	102
ID=HORVU.MOREX.r3.4HG0341890.1	intron three_prime_UTR	36783299	36783385	88
ID=HORVU.MOREX.r3.4HG0342090.1	intron five_prime_UTR	38166049	38166566	519
ID=HORVU.MOREX.r3.4HG0342400.1	intron five_prime_UTR	39410302	39410540	240
ID=HORVU.MOREX.r3.4HG0342880.1	intron five_prime_UTR	42475467	42475869	404
ID=HORVU.MOREX.r3.4HG0342940.1	intron three_prime_UTR	42789178	42790595	1419
ID=HORVU.MOREX.r3.4HG0343160.1	intron five_prime_UTR	44386060	44386145	87
ID=HORVU.MOREX.r3.4HG0343160.1	intron five_prime_UTR	44386205	44386295	92
ID=HORVU.MOREX.r3.4HG0343460.2	intron three_prime_UTR	46553146	46553225	81
ID=HORVU.MOREX.r3.4HG0343460.2	intron three_prime_UTR	46553381	46553984	605
ID=HORVU.MOREX.r3.4HG0343460.4	intron three_prime_UTR	46553146	46553225	81
ID=HORVU.MOREX.r3.4HG0343460.4	intron three_prime_UTR	46553381	46553984	605
ID=HORVU.MOREX.r3.4HG0343600.1	intron three_prime_UTR	47355622	47355844	224
ID=HORVU.MOREX.r3.4HG0343600.2	intron three_prime_UTR	47355622	47355896	276
ID=HORVU.MOREX.r3.4HG0343670.1	intron five_prime_UTR	47853040	47853421	383
ID=HORVU.MOREX.r3.4HG0343940.1	intron five_prime_UTR	49402943	49403182	241
ID=HORVU.MOREX.r3.4HG0344150.1	intron five_prime_UTR	50917309	50917420	113
ID=HORVU.MOREX.r3.4HG0344150.1	intron five_prime_UTR	50917644	50917767	125
ID=HORVU.MOREX.r3.4HG0344150.1	intron five_prime_UTR	50917834	50918075	243
ID=HORVU.MOREX.r3.4HG0344150.1	intron five_prime_UTR	50918173	50919750	1579
ID=HORVU.MOREX.r3.4HG0344150.2	intron five_prime_UTR	50917309	50918075	768
ID=HORVU.MOREX.r3.4HG0344150.2	intron five_prime_UTR	50918173	50919750	1579
ID=HORVU.MOREX.r3.4HG0344810.1	intron five_prime_UTR	56005131	56008760	3631
ID=HORVU.MOREX.r3.4HG0344830.1	intron five_prime_UTR	56329574	56330186	614
ID=HORVU.MOREX.r3.4HG0344830.1	intron five_prime_UTR	56330266	56331181	917
ID=HORVU.MOREX.r3.4HG0345360.1	intron five_prime_UTR	59949162	59954661	5501
ID=HORVU.MOREX.r3.4HG0345450.1	intron five_prime_UTR	60625248	60625792	546
ID=HORVU.MOREX.r3.4HG0345760.2	intron five_prime_UTR	63062561	63063696	1137
ID=HORVU.MOREX.r3.4HG0346710.1	intron five_prime_UTR	69801741	69801869	130
ID=HORVU.MOREX.r3.4HG0347840.1	intron five_prime_UTR	80507878	80514836	6960
ID=HORVU.MOREX.r3.4HG0347840.1	intron five_prime_UTR	80514931	80515025	96
ID=HORVU.MOREX.r3.4HG0347840.1	intron five_prime_UTR	80515109	80515187	80
ID=HORVU.MOREX.r3.4HG0347840.1	intron three_prime_UTR	80524330	80524477	149
ID=HORVU.MOREX.r3.4HG0348470.1	intron five_prime_UTR	84397262	84398411	1151
ID=HORVU.MOREX.r3.4HG0348680.1	intron three_prime_UTR	87513844	87513960	118
ID=HORVU.MOREX.r3.4HG0348850.1	intron five_prime_UTR	88791650	88792705	1057
ID=HORVU.MOREX.r3.4HG0349000.1	intron five_prime_UTR	89928608	89928793	187
ID=HORVU.MOREX.r3.4HG0349000.1	intron five_prime_UTR	89928888	89928966	80
ID=HORVU.MOREX.r3.4HG0349000.2	intron five_prime_UTR	89928888	89928966	80
ID=HORVU.MOREX.r3.4HG0349090.1	intron five_prime_UTR	90396139	90397166	1029
ID=HORVU.MOREX.r3.4HG0349090.1	intron five_prime_UTR	90397313	90399373	2062
ID=HORVU.MOREX.r3.4HG0349380.1	intron five_prime_UTR	92076581	92076757	178
ID=HORVU.MOREX.r3.4HG0349390.1	intron five_prime_UTR	92080720	92081322	604
ID=HORVU.MOREX.r3.4HG0350220.1	intron five_prime_UTR	98313959	98314377	420
ID=HORVU.MOREX.r3.4HG0350830.1	intron three_prime_UTR	101803509	101806452	2945
ID=HORVU.MOREX.r3.4HG0350900.1	intron five_prime_UTR	102294263	102295181	920
ID=HORVU.MOREX.r3.4HG0352010.1	intron five_prime_UTR	112253991	112254382	393
ID=HORVU.MOREX.r3.4HG0352010.2	intron five_prime_UTR	112254203	112254382	181
ID=HORVU.MOREX.r3.4HG0353710.1	intron five_prime_UTR	123610621	123610901	282
ID=HORVU.MOREX.r3.4HG0353710.1	intron three_prime_UTR	123613897	123613987	92
ID=HORVU.MOREX.r3.4HG0354460.1	intron five_prime_UTR	130451800	130451910	112
ID=HORVU.MOREX.r3.4HG0354460.2	intron five_prime_UTR	130451800	130451910	112
ID=HORVU.MOREX.r3.4HG0354460.2	intron five_prime_UTR	130452001	130452962	963
ID=HORVU.MOREX.r3.4HG0354620.1	intron five_prime_UTR	132129641	132129729	90
ID=HORVU.MOREX.r3.4HG0355680.1	intron three_prime_UTR	139582720	139584713	1995
ID=HORVU.MOREX.r3.4HG0355830.1	intron three_prime_UTR	142121078	142121192	116
ID=HORVU.MOREX.r3.4HG0355830.2	intron three_prime_UTR	142121078	142121192	116
ID=HORVU.MOREX.r3.4HG0356240.1	intron five_prime_UTR	145146612	145146962	352
ID=HORVU.MOREX.r3.4HG0356280.1	intron five_prime_UTR	145336645	145336715	72
ID=HORVU.MOREX.r3.4HG0356420.1	intron five_prime_UTR	146938899	146939920	1023
ID=HORVU.MOREX.r3.4HG0356420.2	intron five_prime_UTR	146938899	146939915	1018
ID=HORVU.MOREX.r3.4HG0356780.1	intron five_prime_UTR	150164951	150165946	997
ID=HORVU.MOREX.r3.4HG0356860.1	intron five_prime_UTR	150760878	150761272	396
ID=HORVU.MOREX.r3.4HG0356990.1	intron five_prime_UTR	151444289	151444417	130
ID=HORVU.MOREX.r3.4HG0357430.1	intron three_prime_UTR	155639432	155639606	176
ID=HORVU.MOREX.r3.4HG0357430.2	intron three_prime_UTR	155639432	155639606	176
ID=HORVU.MOREX.r3.4HG0357430.3	intron three_prime_UTR	155639432	155639517	87
ID=HORVU.MOREX.r3.4HG0357650.1	intron three_prime_UTR	156523483	156524690	1209
ID=HORVU.MOREX.r3.4HG0357960.1	intron three_prime_UTR	158091985	158092432	449
ID=HORVU.MOREX.r3.4HG0357970.1	intron five_prime_UTR	158094035	158096511	2478
ID=HORVU.MOREX.r3.4HG0357970.1	intron five_prime_UTR	158096585	158104641	8058
ID=HORVU.MOREX.r3.4HG0357970.2	intron five_prime_UTR	158094035	158096511	2478
ID=HORVU.MOREX.r3.4HG0357970.2	intron five_prime_UTR	158096585	158097229	646
ID=HORVU.MOREX.r3.4HG0357970.2	intron five_prime_UTR	158097313	158100346	3035
ID=HORVU.MOREX.r3.4HG0357970.2	intron five_prime_UTR	158100430	158104641	4213
ID=HORVU.MOREX.r3.4HG0358770.2	intron five_prime_UTR	164231087	164231188	103
ID=HORVU.MOREX.r3.4HG0359130.2	intron three_prime_UTR	169595036	169595124	90
ID=HORVU.MOREX.r3.4HG0360670.1	intron five_prime_UTR	182573391	182574000	611
ID=HORVU.MOREX.r3.4HG0364420.1	intron five_prime_UTR	229433248	229433437	191
ID=HORVU.MOREX.r3.4HG0364490.1	intron three_prime_UTR	230666556	230666669	115
ID=HORVU.MOREX.r3.4HG0365900.1	intron five_prime_UTR	245399981	245400674	695
ID=HORVU.MOREX.r3.4HG0365900.2	intron five_prime_UTR	245399981	245400674	695
ID=HORVU.MOREX.r3.4HG0365900.3	intron five_prime_UTR	245399981	245400625	646
ID=HORVU.MOREX.r3.4HG0366720.1	intron three_prime_UTR	254676469	254676557	90
ID=HORVU.MOREX.r3.4HG0367550.1	intron five_prime_UTR	260956937	260957023	88
ID=HORVU.MOREX.r3.4HG0367550.1	intron five_prime_UTR	260957086	260957400	316
ID=HORVU.MOREX.r3.4HG0368010.1	intron three_prime_UTR	265099610	265099697	89
ID=HORVU.MOREX.r3.4HG0368950.2	intron three_prime_UTR	278462732	278468086	5356
ID=HORVU.MOREX.r3.4HG0369360.1	intron five_prime_UTR	288908016	288909352	1338
ID=HORVU.MOREX.r3.4HG0369460.1	intron three_prime_UTR	290325497	290325585	90
ID=HORVU.MOREX.r3.4HG0370540.3	intron three_prime_UTR	303644631	303644829	200
ID=HORVU.MOREX.r3.4HG0372290.1	intron five_prime_UTR	326657413	326657508	97
ID=HORVU.MOREX.r3.4HG0373950.1	intron five_prime_UTR	344190304	344191420	1118
ID=HORVU.MOREX.r3.4HG0375880.1	intron five_prime_UTR	365268086	365268217	133
ID=HORVU.MOREX.r3.4HG0375880.2	intron five_prime_UTR	365268086	365268217	133
ID=HORVU.MOREX.r3.4HG0375880.2	intron three_prime_UTR	365272902	365272990	90
ID=HORVU.MOREX.r3.4HG0375880.3	intron five_prime_UTR	365268086	365268217	133
ID=HORVU.MOREX.r3.4HG0375880.3	intron three_prime_UTR	365272885	365272990	107
ID=HORVU.MOREX.r3.4HG0377630.1	intron three_prime_UTR	380429537	380430778	1243
ID=HORVU.MOREX.r3.4HG0377950.1	intron five_prime_UTR	384249364	384249488	126
ID=HORVU.MOREX.r3.4HG0378200.1	intron five_prime_UTR	388665467	388666756	1291
ID=HORVU.MOREX.r3.4HG0378200.1	intron three_prime_UTR	388669597	388669694	99
ID=HORVU.MOREX.r3.4HG0378200.2	intron five_prime_UTR	388665467	388666756	1291
ID=HORVU.MOREX.r3.4HG0378200.3	intron five_prime_UTR	388665467	388666756	1291
ID=HORVU.MOREX.r3.4HG0378200.3	intron three_prime_UTR	388669597	388669689	94
ID=HORVU.MOREX.r3.4HG0378750.1	intron three_prime_UTR	395237679	395238590	913
ID=HORVU.MOREX.r3.4HG0379030.1	intron five_prime_UTR	397745095	397745658	565
ID=HORVU.MOREX.r3.4HG0379030.2	intron five_prime_UTR	397745095	397745661	568
ID=HORVU.MOREX.r3.4HG0379060.1	intron three_prime_UTR	398341899	398342085	188
ID=HORVU.MOREX.r3.4HG0379060.2	intron three_prime_UTR	398341899	398342085	188
ID=HORVU.MOREX.r3.4HG0379080.1	intron five_prime_UTR	398428323	398428521	200
ID=HORVU.MOREX.r3.4HG0379100.1	intron three_prime_UTR	398741661	398741741	82
ID=HORVU.MOREX.r3.4HG0379100.2	intron three_prime_UTR	398741663	398741754	93
ID=HORVU.MOREX.r3.4HG0379100.3	intron three_prime_UTR	398741663	398741741	80
ID=HORVU.MOREX.r3.4HG0379260.1	intron three_prime_UTR	400056740	400057794	1056
ID=HORVU.MOREX.r3.4HG0379290.1	intron five_prime_UTR	400495038	400495804	768
ID=HORVU.MOREX.r3.4HG0379290.2	intron five_prime_UTR	400495038	400495804	768
ID=HORVU.MOREX.r3.4HG0379290.2	intron three_prime_UTR	400500621	400500923	304
ID=HORVU.MOREX.r3.4HG0379290.2	intron three_prime_UTR	400501005	400501114	111
ID=HORVU.MOREX.r3.4HG0380250.1	intron five_prime_UTR	410477360	410477530	172
ID=HORVU.MOREX.r3.4HG0380350.1	intron five_prime_UTR	411079835	411081406	1573
ID=HORVU.MOREX.r3.4HG0380350.2	intron five_prime_UTR	411079835	411081292	1459
ID=HORVU.MOREX.r3.4HG0380570.1	intron five_prime_UTR	413715367	413716040	675
ID=HORVU.MOREX.r3.4HG0380820.1	intron five_prime_UTR	415136210	415136635	427
ID=HORVU.MOREX.r3.4HG0380820.1	intron five_prime_UTR	415136670	415136775	107
ID=HORVU.MOREX.r3.4HG0382090.1	intron five_prime_UTR	427444231	427444332	103
ID=HORVU.MOREX.r3.4HG0382150.1	intron five_prime_UTR	427958163	427958360	199
ID=HORVU.MOREX.r3.4HG0382150.2	intron five_prime_UTR	427958163	427958380	219
ID=HORVU.MOREX.r3.4HG0382790.1	intron three_prime_UTR	432766411	432766499	90
ID=HORVU.MOREX.r3.4HG0383460.1	intron five_prime_UTR	439307218	439307368	152
ID=HORVU.MOREX.r3.4HG0383550.1	intron five_prime_UTR	440183547	440183883	338
ID=HORVU.MOREX.r3.4HG0383550.1	intron three_prime_UTR	440187542	440188116	576
ID=HORVU.MOREX.r3.4HG0383750.1	intron five_prime_UTR	442462115	442462257	144
ID=HORVU.MOREX.r3.4HG0384030.1	intron five_prime_UTR	444498008	444498219	213
ID=HORVU.MOREX.r3.4HG0384230.1	intron five_prime_UTR	446868484	446869142	660
ID=HORVU.MOREX.r3.4HG0384440.1	intron five_prime_UTR	448997102	448998088	988
ID=HORVU.MOREX.r3.4HG0384690.1	intron five_prime_UTR	450226114	450228913	2801
ID=HORVU.MOREX.r3.4HG0384960.1	intron five_prime_UTR	451523952	451524084	134
ID=HORVU.MOREX.r3.4HG0384980.2	intron three_prime_UTR	451878697	451879243	548
ID=HORVU.MOREX.r3.4HG0384980.2	intron three_prime_UTR	451879382	451879498	118
ID=HORVU.MOREX.r3.4HG0385170.1	intron three_prime_UTR	454320588	454322211	1625
ID=HORVU.MOREX.r3.4HG0385170.2	intron three_prime_UTR	454320588	454322206	1620
ID=HORVU.MOREX.r3.4HG0385300.1	intron five_prime_UTR	455087951	455088579	630
ID=HORVU.MOREX.r3.4HG0385940.1	intron five_prime_UTR	459717303	459717793	492
ID=HORVU.MOREX.r3.4HG0385940.2	intron five_prime_UTR	459717699	459717793	96
ID=HORVU.MOREX.r3.4HG0385940.3	intron five_prime_UTR	459717643	459717793	152
ID=HORVU.MOREX.r3.4HG0387430.1	intron three_prime_UTR	469621411	469621515	106
ID=HORVU.MOREX.r3.4HG0387600.1	intron five_prime_UTR	471097848	471097946	100
ID=HORVU.MOREX.r3.4HG0387600.1	intron three_prime_UTR	471099799	471099886	89
ID=HORVU.MOREX.r3.4HG0387600.2	intron five_prime_UTR	471097848	471097946	100
ID=HORVU.MOREX.r3.4HG0388220.1	intron five_prime_UTR	474038475	474038800	327
ID=HORVU.MOREX.r3.4HG0388720.2	intron five_prime_UTR	478821679	478821758	81
ID=HORVU.MOREX.r3.4HG0388860.1	intron three_prime_UTR	479956629	479957111	484
ID=HORVU.MOREX.r3.4HG0389060.1	intron five_prime_UTR	481971505	481972530	1027
ID=HORVU.MOREX.r3.4HG0389060.2	intron five_prime_UTR	481971505	481972530	1027
ID=HORVU.MOREX.r3.4HG0389120.1	intron five_prime_UTR	482247101	482247541	442
ID=HORVU.MOREX.r3.4HG0389240.1	intron five_prime_UTR	483029234	483029338	106
ID=HORVU.MOREX.r3.4HG0389240.1	intron five_prime_UTR	483029441	483030527	1088
ID=HORVU.MOREX.r3.4HG0390270.1	intron three_prime_UTR	489712355	489712474	121
ID=HORVU.MOREX.r3.4HG0390580.1	intron five_prime_UTR	492104017	492104761	746
ID=HORVU.MOREX.r3.4HG0390580.1	intron five_prime_UTR	492105004	492105739	737
ID=HORVU.MOREX.r3.4HG0390910.1	intron five_prime_UTR	494125366	494126056	692
ID=HORVU.MOREX.r3.4HG0390910.1	intron five_prime_UTR	494126163	494126899	738
ID=HORVU.MOREX.r3.4HG0390910.2	intron five_prime_UTR	494125789	494126056	269
ID=HORVU.MOREX.r3.4HG0390910.2	intron five_prime_UTR	494126163	494126899	738
ID=HORVU.MOREX.r3.4HG0391040.1	intron five_prime_UTR	495236207	495236299	94
ID=HORVU.MOREX.r3.4HG0391070.1	intron five_prime_UTR	495564008	495565419	1413
ID=HORVU.MOREX.r3.4HG0391100.3	intron five_prime_UTR	495576429	495576548	121
ID=HORVU.MOREX.r3.4HG0391100.3	intron five_prime_UTR	495576616	495576727	113
ID=HORVU.MOREX.r3.4HG0391150.1	intron five_prime_UTR	496134018	496134149	133
ID=HORVU.MOREX.r3.4HG0391150.1	intron three_prime_UTR	496142572	496142810	240
ID=HORVU.MOREX.r3.4HG0391290.1	intron three_prime_UTR	497735441	497738126	2687
ID=HORVU.MOREX.r3.4HG0391590.2	intron five_prime_UTR	500110837	500110927	92
ID=HORVU.MOREX.r3.4HG0391900.1	intron five_prime_UTR	502134312	502134959	649
ID=HORVU.MOREX.r3.4HG0392120.1	intron five_prime_UTR	503824305	503827126	2823
ID=HORVU.MOREX.r3.4HG0392700.1	intron three_prime_UTR	507773644	507773908	266
ID=HORVU.MOREX.r3.4HG0392700.2	intron three_prime_UTR	507773644	507773908	266
ID=HORVU.MOREX.r3.4HG0393020.1	intron three_prime_UTR	510011289	510011377	90
ID=HORVU.MOREX.r3.4HG0393020.2	intron three_prime_UTR	510011474	510012504	1032
ID=HORVU.MOREX.r3.4HG0393080.1	intron five_prime_UTR	510450424	510450552	130
ID=HORVU.MOREX.r3.4HG0393120.1	intron five_prime_UTR	510585765	510587397	1634
ID=HORVU.MOREX.r3.4HG0393590.1	intron five_prime_UTR	513551401	513551539	140
ID=HORVU.MOREX.r3.4HG0394080.1	intron five_prime_UTR	516552755	516552996	243
ID=HORVU.MOREX.r3.4HG0394560.1	intron three_prime_UTR	520173374	520173660	288
ID=HORVU.MOREX.r3.4HG0394950.1	intron five_prime_UTR	523117204	523117301	99
ID=HORVU.MOREX.r3.4HG0394950.1	intron five_prime_UTR	523117419	523117523	106
ID=HORVU.MOREX.r3.4HG0394950.2	intron five_prime_UTR	523117419	523117523	106
ID=HORVU.MOREX.r3.4HG0394970.1	intron three_prime_UTR	523178477	523182945	4470
ID=HORVU.MOREX.r3.4HG0394970.1	intron three_prime_UTR	523183006	523183111	107
ID=HORVU.MOREX.r3.4HG0395120.1	intron five_prime_UTR	524871955	524872024	71
ID=HORVU.MOREX.r3.4HG0395770.1	intron five_prime_UTR	528385055	528386463	1410
ID=HORVU.MOREX.r3.4HG0395770.1	intron five_prime_UTR	528386508	528386613	107
ID=HORVU.MOREX.r3.4HG0395770.1	intron five_prime_UTR	528386720	528387665	947
ID=HORVU.MOREX.r3.4HG0395770.1	intron five_prime_UTR	528388358	528388790	434
ID=HORVU.MOREX.r3.4HG0396100.1	intron five_prime_UTR	530688867	530689986	1121
ID=HORVU.MOREX.r3.4HG0396300.1	intron five_prime_UTR	531744624	531745437	815
ID=HORVU.MOREX.r3.4HG0396600.1	intron five_prime_UTR	534441674	534442004	332
ID=HORVU.MOREX.r3.4HG0396620.1	intron five_prime_UTR	534530423	534530546	125
ID=HORVU.MOREX.r3.4HG0397010.1	intron five_prime_UTR	536347754	536350941	3189
ID=HORVU.MOREX.r3.4HG0397010.1	intron five_prime_UTR	536351009	536353247	2240
ID=HORVU.MOREX.r3.4HG0397010.1	intron five_prime_UTR	536353307	536353406	101
ID=HORVU.MOREX.r3.4HG0398320.1	intron five_prime_UTR	542095803	542107243	11442
ID=HORVU.MOREX.r3.4HG0398840.2	intron five_prime_UTR	544957074	544957576	504
ID=HORVU.MOREX.r3.4HG0398890.1	intron five_prime_UTR	545057652	545058191	541
ID=HORVU.MOREX.r3.4HG0399220.1	intron five_prime_UTR	547150877	547152810	1935
ID=HORVU.MOREX.r3.4HG0400060.1	intron five_prime_UTR	550628466	550628976	512
ID=HORVU.MOREX.r3.4HG0400060.1	intron five_prime_UTR	550629065	550629370	307
ID=HORVU.MOREX.r3.4HG0400950.2	intron five_prime_UTR	554049985	554050094	111
ID=HORVU.MOREX.r3.4HG0400960.2	intron five_prime_UTR	554156681	554156795	116
ID=HORVU.MOREX.r3.4HG0401250.1	intron five_prime_UTR	555514761	555514874	115
ID=HORVU.MOREX.r3.4HG0401280.2	intron three_prime_UTR	555568531	555569393	864
ID=HORVU.MOREX.r3.4HG0401280.2	intron three_prime_UTR	555569475	555569698	225
ID=HORVU.MOREX.r3.4HG0401400.1	intron five_prime_UTR	555776946	555777186	242
ID=HORVU.MOREX.r3.4HG0401480.1	intron five_prime_UTR	555966999	555967726	729
ID=HORVU.MOREX.r3.4HG0401910.1	intron five_prime_UTR	558074362	558074459	99
ID=HORVU.MOREX.r3.4HG0401910.1	intron five_prime_UTR	558074583	558074801	220
ID=HORVU.MOREX.r3.4HG0401910.1	intron three_prime_UTR	558076309	558076399	92
ID=HORVU.MOREX.r3.4HG0402030.1	intron five_prime_UTR	558903888	558904935	1049
ID=HORVU.MOREX.r3.4HG0402490.1	intron three_prime_UTR	560694694	560694993	301
ID=HORVU.MOREX.r3.4HG0402620.1	intron five_prime_UTR	561365985	561370122	4139
ID=HORVU.MOREX.r3.4HG0402620.1	intron three_prime_UTR	561372788	561373451	665
ID=HORVU.MOREX.r3.4HG0403700.1	intron five_prime_UTR	565412755	565413336	583
ID=HORVU.MOREX.r3.4HG0403700.2	intron five_prime_UTR	565412995	565413336	343
ID=HORVU.MOREX.r3.4HG0404690.1	intron three_prime_UTR	568154642	568155305	665
ID=HORVU.MOREX.r3.4HG0405080.1	intron five_prime_UTR	569188910	569191249	2341
ID=HORVU.MOREX.r3.4HG0405080.2	intron five_prime_UTR	569188910	569191249	2341
ID=HORVU.MOREX.r3.4HG0405080.3	intron five_prime_UTR	569188910	569191249	2341
ID=HORVU.MOREX.r3.4HG0405080.3	intron three_prime_UTR	569196043	569196635	594
ID=HORVU.MOREX.r3.4HG0405080.3	intron three_prime_UTR	569196761	569197771	1012
ID=HORVU.MOREX.r3.4HG0405080.4	intron five_prime_UTR	569188910	569191249	2341
ID=HORVU.MOREX.r3.4HG0405080.4	intron three_prime_UTR	569196043	569196638	597
ID=HORVU.MOREX.r3.4HG0405080.4	intron three_prime_UTR	569196761	569197771	1012
ID=HORVU.MOREX.r3.4HG0405400.1	intron five_prime_UTR	570262994	570265080	2088
ID=HORVU.MOREX.r3.4HG0405860.1	intron five_prime_UTR	572359541	572360264	725
ID=HORVU.MOREX.r3.4HG0405870.1	intron five_prime_UTR	572424636	572424719	85
ID=HORVU.MOREX.r3.4HG0405870.1	intron five_prime_UTR	572424789	572426059	1272
ID=HORVU.MOREX.r3.4HG0405870.2	intron five_prime_UTR	572424636	572426059	1425
ID=HORVU.MOREX.r3.4HG0406180.1	intron five_prime_UTR	573435330	573436032	704
ID=HORVU.MOREX.r3.4HG0406300.1	intron three_prime_UTR	574360697	574360798	103
ID=HORVU.MOREX.r3.4HG0406310.1	intron three_prime_UTR	574396460	574396674	216
ID=HORVU.MOREX.r3.4HG0407120.1	intron five_prime_UTR	577235543	577236038	497
ID=HORVU.MOREX.r3.4HG0407290.1	intron five_prime_UTR	577968261	577968389	130
ID=HORVU.MOREX.r3.4HG0407610.1	intron five_prime_UTR	579419968	579420099	133
ID=HORVU.MOREX.r3.4HG0407700.1	intron three_prime_UTR	579672754	579672840	88
ID=HORVU.MOREX.r3.4HG0407700.1	intron three_prime_UTR	579672958	579673893	937
ID=HORVU.MOREX.r3.4HG0407900.1	intron five_prime_UTR	580737531	580745493	7964
ID=HORVU.MOREX.r3.4HG0407900.2	intron five_prime_UTR	580744957	580745220	265
ID=HORVU.MOREX.r3.4HG0407900.2	intron five_prime_UTR	580745229	580745493	266
ID=HORVU.MOREX.r3.4HG0407900.3	intron five_prime_UTR	580744957	580745220	265
ID=HORVU.MOREX.r3.4HG0407980.1	intron three_prime_UTR	580936509	580937038	531
ID=HORVU.MOREX.r3.4HG0408040.1	intron five_prime_UTR	581130043	581130170	129
ID=HORVU.MOREX.r3.4HG0409030.1	intron three_prime_UTR	584911467	584911536	71
ID=HORVU.MOREX.r3.4HG0410020.1	intron five_prime_UTR	587888917	587889452	537
ID=HORVU.MOREX.r3.4HG0410020.1	intron three_prime_UTR	587893568	587893677	111
ID=HORVU.MOREX.r3.4HG0410390.1	intron three_prime_UTR	588876347	588881822	5477
ID=HORVU.MOREX.r3.4HG0410930.1	intron three_prime_UTR	589861596	589861683	89
ID=HORVU.MOREX.r3.4HG0411020.1	intron three_prime_UTR	590458279	590458360	83
ID=HORVU.MOREX.r3.4HG0411810.1	intron three_prime_UTR	592518987	592519108	123
ID=HORVU.MOREX.r3.4HG0411840.1	intron three_prime_UTR	592785335	592785466	133
ID=HORVU.MOREX.r3.4HG0411950.1	intron three_prime_UTR	593085304	593085660	358
ID=HORVU.MOREX.r3.4HG0412330.1	intron five_prime_UTR	594228460	594229081	623
ID=HORVU.MOREX.r3.4HG0412330.2	intron five_prime_UTR	594228975	594229081	108
ID=HORVU.MOREX.r3.4HG0412460.1	intron five_prime_UTR	594539114	594539355	243
ID=HORVU.MOREX.r3.4HG0413000.1	intron five_prime_UTR	595979786	595980899	1115
ID=HORVU.MOREX.r3.4HG0413000.2	intron five_prime_UTR	595979786	595980899	1115
ID=HORVU.MOREX.r3.4HG0413360.1	intron three_prime_UTR	596785003	596785680	679
ID=HORVU.MOREX.r3.4HG0413560.1	intron three_prime_UTR	597319815	597319909	96
ID=HORVU.MOREX.r3.4HG0413560.1	intron three_prime_UTR	597319977	597320080	105
ID=HORVU.MOREX.r3.4HG0413650.1	intron five_prime_UTR	597543511	597543975	466
